object	cluster
MN770610.1	31
MN770788.1	31
MN771476.1	31
MN770167.1	31
KP343837.1	32
MZ286017.1	32
MZ286140.1	32
OZ258700.1	32
OZ258912.1	32
GU797360.1	32
MZ286181.1	32
MZ286006.1	32
MT783406.1	32
MZ286060.1	32
MZ286124.1	32
MN765203.1	32
MZ286061.1	32
MH649203.1	32
MW455440.1	32
MZ286025.1	32
KP343843.1	32
MW455421.1	32
MZ286106.1	32
MW455442.1	32
MW455400.1	32
MZ286064.1	32
MZ286019.1	32
MZ286142.1	32
MZ286030.1	32
MN769040.1	33
MN769169.1	33
MN769267.1	33
MN769549.1	33
MN769575.1	33
MN770411.1	33
MW455419.1	33
MZ286226.1	33
MZ286251.1	33
MN769471.1	33
MN769557.1	33
MN769641.1	33
MN769702.1	33
MN769714.1	33
MN769780.1	33
MN770030.1	33
MN770377.1	33
MN770774.1	33
MN770178.1	33
MN770197.1	33
MZ286254.1	33
MN770365.1	33
MN770033.1	33
MN769533.1	33
MZ286072.1	33
MN770160.1	34
MN770044.1	34
MN770082.1	34
MN770748.1	34
MN771132.1	34
MN770186.1	34
MN770205.1	34
MN770295.1	34
MN771017.1	34
MN770128.1	34
MN770257.1	34
OZ258773.1	34
OZ258985.1	34
MN770107.1	34
MN770617.1	34
MN770127.1	34
MN770156.1	34
MN770821.1	34
MN769192.1	34
MN771079.1	34
MN769988.1	34
OZ258726.1	34
OZ258938.1	34
MT210805.1	34
MN771370.1	34
MZ286056.1	35
OZ258695.1	35
OZ258907.1	35
OZ258684.1	35
OZ258896.1	35
OZ258639.1	35
OZ258851.1	35
MZ286066.1	35
OZ258709.1	35
OZ258921.1	35
MZ286132.1	35
MZ286121.1	35
MZ285993.1	35
MW455346.1	35
MZ286206.1	35
MW455347.1	35
MZ286080.1	35
MZ286157.1	35
MZ286011.1	35
MZ286028.1	35
MW455449.1	35
MZ285977.1	35
MW455422.1	35
MZ286047.1	35
MN771181.1	36
MN770483.1	36
MN770732.1	36
MN770490.1	36
MN770539.1	36
MN770734.1	36
MN771105.1	36
MN771228.1	36
MN771340.1	36
MN771344.1	36
MN769508.1	36
MN770532.1	36
MN769219.1	36
MN771513.1	36
OK574434.1	36
MN769788.1	36
OK574394.1	36
MN771345.1	36
MN769680.1	36
MN771286.1	36
MN771273.1	36
OZ258809.1	36
OZ259021.1	36
MN771066.1	36
OK574405.1	37
MN770920.1	37
MZ286285.1	37
MN770630.1	37
MN770172.1	37
MN770147.1	37
MN770238.1	37
MN770137.1	37
MN770201.1	37
MN770860.1	37
OZ258725.1	37
OZ258937.1	37
MN771200.1	37
MN771263.1	37
MN770140.1	37
MN771106.1	37
MN771127.1	37
MN771193.1	37
MN771312.1	37
MN771338.1	37
MN771341.1	37
MN771120.1	37
MN769616.1	37
KP343859.1	37
MN770161.1	38
MN770163.1	38
MN770758.1	38
MN770166.1	38
MN770669.1	38
MN770650.1	38
MN770723.1	38
MN770060.1	38
MN770770.1	38
MN770697.1	38
MN771064.1	38
MN770638.1	38
MN770743.1	38
MN770359.1	38
MN770505.1	38
MN770634.1	38
MN770747.1	38
MN770476.1	38
MN770481.1	38
MN770629.1	38
MN770766.1	38
MN770042.1	38
MN769459.1	38
MH649104.1	39
OR197588.1	39
MN771261.1	39
MN770552.1	39
MN770757.1	39
OK574411.1	39
MN770146.1	39
MZ286293.1	39
MN769215.1	39
MZ286053.1	39
MN769591.1	39
MN770171.1	39
KU041847.1	39
NC_030297.1	39
MZ286266.1	39
MN771051.1	39
MN769505.1	39
MN769569.1	39
MZ286193.1	39
MN769252.1	39
MN769463.1	39
MN771414.1	39
MN771451.1	39
MN770507.1	40
MN770410.1	40
MN770136.1	40
MN770404.1	40
MN769433.1	40
MN769538.1	40
MN770182.1	40
MN770206.1	40
MN770498.1	40
MN770620.1	40
MN770760.1	40
MN770871.1	40
MN769067.1	40
MN770371.1	40
MN770869.1	40
MN769361.1	40
MN769415.1	40
MN770817.1	40
MN770939.1	40
MN769276.1	40
MN769439.1	40
MN769706.1	40
MZ286278.1	41
MN770689.1	41
MZ286284.1	41
MN769316.1	41
MN769251.1	41
MN769305.1	41
MN769619.1	41
MN770726.1	41
MN771018.1	41
MN771165.1	41
MN769755.1	41
MN770299.1	41
MN770327.1	41
MN769494.1	41
MN769302.1	41
MN770454.1	41
MN769168.1	41
MN770392.1	41
MN771113.1	41
MN771496.1	41
MN769610.1	41
MN771475.1	41
MN771013.1	42
MN771260.1	42
MN770940.1	42
MN771220.1	42
MN771245.1	42
MN770141.1	42
MN769038.1	42
MN770237.1	42
MN770439.1	42
MN770444.1	42
OK574436.1	42
MN770440.1	42
MN770441.1	42
MN770442.1	42
MN770443.1	42
MN770945.1	42
LC381845.1	42
NC_076168.1	42
OZ258723.1	42
OZ258935.1	42
MN770438.1	42
KP343851.1	43
KP343853.1	43
KP343830.1	43
KP343848.1	43
MN770946.1	43
MN770910.1	43
MN770430.1	43
MN771217.1	43
MN769532.1	43
MN769696.1	43
MZ286192.1	43
MN771361.1	43
MN769274.1	43
MZ286228.1	43
MN770455.1	43
MN770446.1	43
MN771411.1	43
MN771354.1	43
MH649028.1	43
MH648985.1	43
KP343849.1	43
MN771139.1	44
MN769088.1	44
MN769266.1	44
MN769044.1	44
MN770124.1	44
MN771441.1	44
MN769425.1	44
MN771058.1	44
MN770862.1	44
MN771033.1	44
MN769184.1	44
MN769119.1	44
MN769123.1	44
MN769689.1	44
MN769212.1	44
MN771473.1	44
MN771192.1	44
MN769349.1	44
MN769255.1	44
MN769196.1	44
MN769086.1	44
MW455444.1	45
MZ286148.1	45
MN770600.1	45
MZ286256.1	45
MH649017.1	45
MN769438.1	45
MN770148.1	45
MW455425.1	45
MZ286235.1	45
MZ286277.1	45
NC_075373.1	45
MN769602.1	45
MN770132.1	45
MN769799.1	45
MN769307.1	45
MN769548.1	45
MN770254.1	45
MN770676.1	45
MN770155.1	45
MN771406.1	45
MH649212.1	45
MN769068.1	46
MN769185.1	46
MN769072.1	46
MN769485.1	46
MN769520.1	46
MN769827.1	46
MN770681.1	46
MN770106.1	46
MN769450.1	46
MN770164.1	46
MN770414.1	46
MN770358.1	46
MN770589.1	46
MN770101.1	46
MN771088.1	46
MN769085.1	46
MN770355.1	46
MN769320.1	46
MN770050.1	46
MH648892.1	46
MN769336.1	47
MN769802.1	47
MN769695.1	47
MN771405.1	47
MN770372.1	47
MN769230.1	47
MN769826.1	47
MN771359.1	47
MN769296.1	47
MN769812.1	47
MN771381.1	47
MN769312.1	47
MN770040.1	47
MN770116.1	47
MN769325.1	47
MN770381.1	47
MN770388.1	47
OK574412.1	47
MN771410.1	47
MN769547.1	47
MN771097.1	48
MN770627.1	48
MN769446.1	48
MN771462.1	48
MN769954.1	48
MN770335.1	48
MZ286219.1	48
MW455428.1	48
MN769260.1	48
MN769498.1	48
MN769677.1	48
MN770048.1	48
MN769355.1	48
MN769386.1	48
MN770710.1	48
MN771438.1	48
OK574443.1	48
MN770104.1	48
MN770117.1	48
MN769530.1	48
MN769923.1	49
MN770865.1	49
MN769840.1	49
MN769990.1	49
MN769858.1	49
MN769861.1	49
MN769893.1	49
MN769941.1	49
MN769984.1	49
MN769992.1	49
MN769999.1	49
MN770334.1	49
MZ286280.1	49
MN770015.1	49
MN770022.1	49
MN770028.1	49
MN769970.1	49
MN769801.1	49
MN769576.1	49
MZ286044.1	50
MN771213.1	50
MH649106.1	50
MN770648.1	50
MN770794.1	50
OK574437.1	50
MN770418.1	50
MN770423.1	50
MN770879.1	50
MN771212.1	50
MN771278.1	50
MN769678.1	50
MN770936.1	50
MN770597.1	50
MN770909.1	50
MN771214.1	50
MN771215.1	50
MN769332.1	50
MN770715.1	50
MW455398.1	51
OZ258793.1	51
OZ259005.1	51
MN769211.1	51
MN769700.1	51
MN770866.1	51
MN769420.1	51
MN769669.1	51
MN769718.1	51
MN770683.1	51
MN769048.1	51
MN769199.1	51
MN769391.1	51
OZ258764.1	51
OZ258976.1	51
MH649141.1	51
NC_075370.1	51
MZ286196.1	51
MN770781.1	52
MN769181.1	52
MN769554.1	52
MN770056.1	52
MN769409.1	52
MN770543.1	52
MN770679.1	52
MN770775.1	52
MK212031.1	52
NC_076339.1	52
MN770477.1	52
MN770780.1	52
MN770797.1	52
MN770915.1	52
MN769411.1	52
MN769820.1	52
MN771149.1	52
MN769271.1	52
MN769084.1	53
MN771401.1	53
MN770272.1	53
MN770445.1	53
MN771076.1	53
MN769070.1	53
MN769133.1	53
MN769368.1	53
MN770828.1	53
MN770405.1	53
MN770619.1	53
MN770741.1	53
MN770771.1	53
MN769534.1	53
MN769665.1	53
MN769697.1	53
MN769724.1	53
MN770269.1	53
MN769976.1	54
MN771171.1	54
MN770488.1	54
MN770249.1	54
MW455386.1	54
MZ286225.1	54
MN771409.1	54
MN770516.1	54
MN770243.1	54
MN770259.1	54
MN771057.1	54
MZ286257.1	54
MZ286275.1	54
MN769924.1	54
MN770266.1	54
MH649051.1	54
MZ286200.1	54
MH649217.1	54
MW455434.1	55
MN769911.1	55
MN769850.1	55
MW455363.1	55
MZ286261.1	55
NC_038347.1	55
OZ258775.1	55
OZ258987.1	55
MN769930.1	55
MK212030.1	55
MN769887.1	55
MN770417.1	55
MN771290.1	55
MN771480.1	55
MN769963.1	55
MN770570.1	55
MN770791.1	55
MZ286037.1	56
MZ286209.1	56
MN765200.1	56
MW857571.1	56
MZ286143.1	56
OQ283124.1	56
MT783407.1	56
MW455395.1	56
MW455415.1	56
MW455446.1	56
MZ286221.1	56
MH649022.1	56
MW455376.1	56
MW455399.1	56
MZ285981.1	56
MH648942.1	56
MN769112.1	57
MN769474.1	57
MN769490.1	57
MN769908.1	57
MN769762.1	57
MN769045.1	57
MN769541.1	57
MN770081.1	57
MN771044.1	57
MN770579.1	57
OZ258721.1	57
OZ258933.1	57
MN769542.1	57
MN771488.1	57
MN769890.1	57
MT157223.1	57
MN771156.1	58
MN770077.1	58
MN770298.1	58
MN770916.1	58
MN770917.1	58
MN770999.1	58
MN771019.1	58
MZ286242.1	58
MN770416.1	58
MN769566.1	58
MN769793.1	58
MN770401.1	58
MN770853.1	58
MN770972.1	58
OZ258751.1	58
OZ258963.1	58
MN771173.1	59
MN770462.1	59
MN770798.1	59
MN769472.1	59
MN769595.1	59
MN769233.1	59
MN769028.1	59
MN769145.1	59
MN769772.1	59
MN771056.1	59
MN770053.1	59
MN770836.1	59
MN770838.1	59
MN770843.1	59
MN769264.1	59
MN770814.1	59
OK574370.1	60
MZ286241.1	60
MN769153.1	60
MN771472.1	60
MN769441.1	60
OK574350.1	60
MN771457.1	60
MN769200.1	60
MN770808.1	60
MN769561.1	60
MW455445.1	60
MN770111.1	60
MN770948.1	60
MN771369.1	60
MN770511.1	60
MZ286136.1	60
MN770593.1	61
MZ286048.1	61
MN771016.1	61
OK574421.1	61
MN770645.1	61
MN770069.1	61
MN769412.1	61
MN770918.1	61
MN770005.1	61
MN770520.1	61
MN770731.1	61
MN770736.1	61
MN769773.1	61
MN771402.1	61
MN770518.1	61
KP343856.1	61
MN771221.1	62
MN771238.1	62
MN771280.1	62
MN769574.1	62
MN769880.1	62
MN771363.1	62
MN770458.1	62
MN770475.1	62
MN770642.1	62
MN770729.1	62
MN770769.1	62
MN771346.1	62
MN771300.1	62
MN770236.1	62
MN771250.1	62
MN771394.1	62
MN771334.1	63
MN769193.1	63
MN769225.1	63
MN769079.1	63
MN769141.1	63
MN769759.1	63
MN771065.1	63
MN769649.1	63
OZ258714.1	63
OZ258926.1	63
MN769111.1	63
MN769284.1	63
MN771397.1	63
MN769421.1	63
MN771186.1	63
MN771427.1	63
MH017563.1	64
MH017564.1	64
MH017565.1	64
NC_076234.1	64
MH017566.1	64
MH017567.1	64
MH017568.1	64
MH017569.1	64
MN769309.1	64
MN769075.1	64
MN769222.1	64
MN769306.1	64
MN769360.1	64
MN769488.1	64
MN769553.1	64
MN769653.1	64
MZ286050.1	65
MZ286159.1	65
AB303558.1	65
NC_038355.1	65
OP549860.1	65
MN774949.1	65
MN774980.1	65
MZ286149.1	65
MZ286137.1	65
MW455366.1	65
MW455413.1	65
MZ286090.1	65
MW455426.1	65
MZ286164.1	65
MZ286055.1	65
MN769507.1	66
MN769657.1	66
MN770306.1	66
MN771170.1	66
MN771184.1	66
MN769965.1	66
MN770309.1	66
MN770311.1	66
MN771138.1	66
MN769238.1	66
MN769431.1	66
MN770994.1	66
MN771014.1	66
MN771485.1	66
MN770924.1	66
MN769630.1	67
MN770190.1	67
MN770213.1	67
MN771231.1	67
MN770451.1	67
MN769220.1	67
MN769341.1	67
MN771216.1	67
MN771109.1	67
OZ258747.1	67
OZ258959.1	67
MN769060.1	67
MN769460.1	67
MN771196.1	67
MN771136.1	67
MN770983.1	68
MN771012.1	68
MN769748.1	68
MN770196.1	68
MN769191.1	68
MN769811.1	68
MN769404.1	68
MN769691.1	68
MN770203.1	68
MN769635.1	68
MN769475.1	68
MN771458.1	68
MN771107.1	68
MN771413.1	68
MN771049.1	68
MN770544.1	69
MZ286239.1	69
MN770687.1	69
MN770353.1	69
MN770402.1	69
MN770467.1	69
MN770705.1	69
MN770339.1	69
NC_038346.1	69
MN770134.1	69
MN771358.1	69
MN771470.1	69
OK574428.1	69
MN770133.1	69
MN769971.1	69
MH649210.1	70
PP374835.1	70
PP374836.1	70
PP374829.1	70
MW679006.1	70
OZ258799.1	70
OZ259011.1	70
PP374830.1	70
MN765195.1	70
MW455392.1	70
MW455379.1	70
MW455374.1	70
MZ285979.1	70
MZ285972.1	70
MH649014.1	71
MZ286086.1	71
MT783405.1	71
MZ285992.1	71
MW455348.1	71
MK820645.1	71
MW455352.1	71
MZ286161.1	71
MZ286074.1	71
MZ285971.1	71
MZ285980.1	71
MZ285982.1	71
MH649008.1	71
MH648995.1	71
OZ258750.1	72
OZ258962.1	72
OZ258742.1	72
OZ258954.1	72
LC385662.1	72
LC385663.1	72
MN765199.1	72
JN980171.1	72
MN765198.1	72
OZ258719.1	72
OZ258730.1	72
OZ258931.1	72
OZ258942.1	72
MZ286126.1	72
PP374831.1	73
MH649042.1	73
MN765202.1	73
MN765201.1	73
MZ286100.1	73
MZ286184.1	73
OZ258675.1	73
OZ258887.1	73
HM224451.1	73
MZ286130.1	73
MW455353.1	73
MZ286076.1	73
MZ285987.1	73
MZ286093.1	74
OZ258803.1	74
OZ259015.1	74
MW679005.1	74
KP036971.1	74
MN768560.1	74
MN768559.1	74
MZ286009.1	74
MN768561.1	74
MH648946.1	74
MW455368.1	74
MH648990.1	74
MZ285983.1	74
MN774987.1	75
OZ258610.1	75
MN774940.1	75
AB303566.1	75
NC_038361.1	75
AB303554.1	75
NC_038354.1	75
MN774944.1	75
OZ258698.1	75
OZ258910.1	75
MN774985.1	75
KP343824.1	75
MZ286001.1	75
MN769639.1	76
MN769693.1	76
MN769727.1	76
MN770079.1	76
MN770850.1	76
MN770911.1	76
MN770525.1	76
MN770635.1	76
MN770657.1	76
MN770856.1	76
MN769626.1	76
MN771247.1	76
MN771342.1	76
MN771166.1	77
MN769058.1	77
MN769130.1	77
MN769197.1	77
MN769279.1	77
MN770020.1	77
MN769091.1	77
MN769798.1	77
MN769536.1	77
MN769785.1	77
MN769120.1	77
MZ286272.1	77
MN769525.1	77
MN770653.1	78
MN770746.1	78
MN770665.1	78
MN770549.1	78
MN770540.1	78
MN770799.1	78
MN770492.1	78
MN770551.1	78
MN770615.1	78
MN770460.1	78
MN770796.1	78
MN770804.1	78
MN770718.1	78
MN769978.1	79
MN770029.1	79
MN769909.1	79
MN769960.1	79
MN769052.1	79
MN770014.1	79
MN770027.1	79
MN771445.1	79
MN771467.1	79
MN771255.1	79
MN769486.1	79
MN769609.1	79
MN770813.1	80
MN770852.1	80
MN770923.1	80
MN770863.1	80
MN770855.1	80
MN769658.1	80
MN770293.1	80
MN770688.1	80
MN769224.1	80
MN769418.1	80
MN770753.1	80
MN770360.1	80
MN770901.1	81
MN770903.1	81
MN770985.1	81
MN770067.1	81
MW455358.1	81
MN770899.1	81
MN770902.1	81
MN769651.1	81
MN770900.1	81
MN770898.1	81
MN770721.1	81
MN771050.1	81
KP343858.1	82
MZ286243.1	82
MW455409.1	82
MZ286240.1	82
MN769618.1	82
MN770565.1	82
MN769071.1	82
MN769797.1	82
MN770118.1	82
MN771415.1	82
MN771465.1	82
MN771365.1	82
MN769862.1	83
MN771387.1	83
MN771042.1	83
MN770239.1	83
MN770240.1	83
MN770241.1	83
MN770247.1	83
MN770927.1	83
MN770932.1	83
MN770954.1	83
MN769304.1	83
MN770942.1	83
MN770812.1	84
MN770840.1	84
MN771141.1	84
MN770496.1	84
MN770824.1	84
MN770827.1	84
MN770831.1	84
MN770832.1	84
MN770841.1	84
MN770987.1	84
MN770969.1	84
MN770578.1	84
MN770395.1	85
MN770478.1	85
MN770486.1	85
MN770621.1	85
MN770453.1	85
MN770523.1	85
MN770693.1	85
MN770716.1	85
MN770744.1	85
MN770513.1	85
MN770530.1	85
MN770567.1	85
MN769228.1	86
MN769578.1	86
MN769719.1	86
MN770487.1	86
MN770956.1	86
MN770073.1	86
MN770121.1	86
MN770126.1	86
MN770095.1	86
MN771356.1	86
MN771142.1	86
MH649206.1	86
MN770109.1	87
MN770598.1	87
MN769416.1	87
MN769613.1	87
MN769674.1	87
MN770176.1	87
MN770200.1	87
MH649152.1	87
MN771403.1	87
MN771039.1	87
MN771040.1	87
MN771038.1	87
MN770396.1	88
MN769967.1	88
MN770733.1	88
MN769918.1	88
MN769852.1	88
MN769912.1	88
MN769980.1	88
MN769987.1	88
MN769996.1	88
MN770021.1	88
MN770968.1	88
MN769221.1	89
MN771135.1	89
MN771174.1	89
OZ258707.1	89
OZ258919.1	89
MN770329.1	89
MN770510.1	89
MN771443.1	89
MN771477.1	89
MN771507.1	89
MN771390.1	89
MN769432.1	90
MN769712.1	90
MN770220.1	90
MN770223.1	90
MN770861.1	90
MN770708.1	90
MN770986.1	90
MN771003.1	90
MN769464.1	90
OZ258753.1	90
OZ258965.1	90
MN769207.1	91
MN769354.1	91
MN769767.1	91
MN770587.1	91
MN770332.1	91
MN770826.1	91
MN770996.1	91
MN769359.1	91
MN771124.1	91
OZ258741.1	91
OZ258953.1	91
MN771061.1	92
MZ286180.1	92
MN771102.1	92
MN771055.1	92
MN769144.1	92
MN770937.1	92
MN770526.1	92
MN771351.1	92
MN770277.1	92
MN769556.1	92
MN769388.1	92
AB290919.1	93
NC_014093.1	93
MT506589.1	93
OK574374.1	93
MN774941.1	93
MN774955.1	93
MN774954.1	93
MN774962.1	93
AY622909.1	93
NC_007014.1	93
MN769440.1	94
MN770398.1	94
MN771444.1	94
MN770088.1	94
MN770093.1	94
MN769030.1	94
MN769240.1	94
MN769287.1	94
MN770120.1	94
MN769624.1	94
KP343864.1	95
MN769739.1	95
MN771087.1	95
MN770995.1	95
MN770362.1	95
MN769180.1	95
MN770375.1	95
MN770894.1	95
MN770895.1	95
MZ286195.1	95
MN769173.1	96
MN771249.1	96
MN771460.1	96
MN769247.1	96
MN769367.1	96
MN770244.1	96
MN770268.1	96
MN770633.1	96
MN771383.1	96
MN771353.1	96
MN769384.1	97
MN769314.1	97
MN769715.1	97
MN769989.1	97
MN769363.1	97
MN770484.1	97
MN770491.1	97
MN770628.1	97
MN770064.1	97
MN771371.1	97
MN770108.1	98
MN769235.1	98
MN769582.1	98
MN769792.1	98
MN770041.1	98
MN770043.1	98
MN770084.1	98
MN770090.1	98
MN770031.1	98
MN771422.1	98
MN769437.1	99
MN770943.1	99
MN770789.1	99
MN770941.1	99
MN770494.1	99
MN770343.1	99
MN770363.1	99
MN770130.1	99
MN770703.1	99
MN769223.1	99
MN771237.1	100
MN771399.1	100
MN771235.1	100
MN770482.1	100
MN770595.1	100
MN770763.1	100
MN771430.1	100
MN770522.1	100
MH649209.1	100
NC_075369.1	100
OK574365.1	101
MN770428.1	101
MN770980.1	101
MN770991.1	101
MN770997.1	101
MN770950.1	101
MN770967.1	101
MN771001.1	101
MN769179.1	101
MN771474.1	101
MN769742.1	102
MN769647.1	102
MN769919.1	102
MN770506.1	102
MN770618.1	102
MN770680.1	102
MN770694.1	102
MN770588.1	102
OZ258736.1	102
OZ258948.1	102
MH649178.1	103
MW455448.1	103
MN765197.1	103
MW455397.1	103
MW455370.1	103
KP343846.1	103
MZ286129.1	103
MW455435.1	103
MZ286135.1	103
MN771134.1	104
MN769131.1	104
MN769329.1	104
MN769389.1	104
MN770094.1	104
MN770122.1	104
MZ286265.1	104
MH649263.1	104
KP343857.1	104
MN769246.1	105
MN770322.1	105
MZ286244.1	105
MZ286234.1	105
MZ286237.1	105
MZ286276.1	105
MH648897.1	105
MH649002.1	105
MH648999.1	105
MN769135.1	106
MN769148.1	106
MN769291.1	106
MN770538.1	106
MN770583.1	106
MN770727.1	106
MN769166.1	106
MN769167.1	106
MN771199.1	106
MN770312.1	107
MN770947.1	107
MN770912.1	107
MN770833.1	107
MN771094.1	107
MN771121.1	107
MN771418.1	107
MN770499.1	107
MN770784.1	107
MN769605.1	108
MN770045.1	108
MN769977.1	108
MN771494.1	108
MN769947.1	108
MN769961.1	108
MN770010.1	108
MZ286171.1	108
MN771269.1	108
MN769310.1	109
MN769871.1	109
MN769899.1	109
MN769922.1	109
MN769942.1	109
MN769953.1	109
MN771448.1	109
OZ258776.1	109
OZ258988.1	109
MN771297.1	110
MN770367.1	110
MN770391.1	110
MN770604.1	110
MN770767.1	110
MN771382.1	110
MH649174.1	110
MH649196.1	110
KP343836.1	110
MN769790.1	111
KU243129.1	111
MN769796.1	111
MW455431.1	111
OZ258613.1	111
MN770318.1	111
MN770885.1	111
MZ286287.1	111
MN770500.1	111
AB303552.1	112
NC_038352.1	112
AB303557.1	112
AB303556.1	112
MZ286026.1	112
MZ286087.1	112
MZ286112.1	112
MZ286067.1	112
MN769659.1	113
MN769732.1	113
MN769398.1	113
MN770135.1	113
OZ258770.1	113
OZ258982.1	113
MN769429.1	113
MN769526.1	113
OZ258715.1	114
OZ258927.1	114
MN770433.1	114
MN771037.1	114
OR148954.1	114
MN770934.1	114
MN770344.1	114
MN771343.1	114
OK574415.1	115
MN769116.1	115
MN770962.1	115
MN770641.1	115
MN770692.1	115
MN770548.1	115
MN770625.1	115
MN769766.1	115
MN769209.1	116
MN769343.1	116
OZ258716.1	116
OZ258928.1	116
MN769771.1	116
OZ258724.1	116
OZ258936.1	116
MN771482.1	116
MH017548.1	117
MH017549.1	117
MH017550.1	117
MH017551.1	117
MH017554.1	117
MH017555.1	117
MH017552.1	117
MH017553.1	117
MN770086.1	118
MN769049.1	118
MN769152.1	118
MN770194.1	118
MN769156.1	118
MZ286248.1	118
KP343863.1	118
MN771364.1	118
MZ286022.1	119
MH649158.1	119
MZ286101.1	119
MW455384.1	119
MW455401.1	119
MH649169.1	119
MH649113.1	119
MN770330.1	120
MN770825.1	120
MN770955.1	120
MN770958.1	120
MZ286262.1	120
OZ258804.1	120
OZ259016.1	120
AB290917.1	121
NC_009225.1	121
AB290918.1	121
MN774973.1	121
MZ286173.1	121
AY622908.1	121
NC_007013.1	121
AB303563.1	122
AB303553.1	122
NC_038353.1	122
MN774970.1	122
MZ285963.1	122
MN774961.1	122
MW455373.1	122
OK574382.1	123
MZ286153.1	123
MZ286116.1	123
MN774958.1	123
KP343825.1	123
KP343826.1	123
MW455436.1	123
OK574371.1	124
MN769263.1	124
MN769313.1	124
MN770233.1	124
MN770221.1	124
MN770222.1	124
MZ286084.1	124
MN771112.1	125
MN770867.1	125
MN770501.1	125
MN770611.1	125
MN770742.1	125
MN771254.1	125
MN771368.1	125
MN769162.1	126
MN769868.1	126
MN769959.1	126
MN769668.1	126
MN769952.1	126
MN769994.1	126
MN770719.1	126
MN771246.1	127
MZ286033.1	127
MN771267.1	127
MN771419.1	127
MN771463.1	127
MN770545.1	127
MH649084.1	127
KP343834.1	128
AF291073.1	128
NC_014068.1	128
MN769699.1	128
MN769829.1	128
MN769447.1	128
MN771436.1	128
MN769872.1	129
MN770581.1	129
MN769904.1	129
MN769848.1	129
MN769884.1	129
MN771434.1	129
MN769981.1	129
MN770336.1	130
MH649061.1	130
MN771256.1	130
MN770664.1	130
MN770857.1	130
KP343835.1	130
MH649186.1	130
MK212029.1	131
MN770452.1	131
MN770566.1	131
MN770803.1	131
MN770652.1	131
MN770577.1	131
MN770846.1	131
MN770248.1	132
MN771073.1	132
OZ258791.1	132
OZ259003.1	132
MN770256.1	132
MN770270.1	132
MN770255.1	132
MN770761.1	133
MN770807.1	133
MN770810.1	133
MN770845.1	133
MN770822.1	133
OZ258777.1	133
OZ258989.1	133
MN769756.1	134
MN771117.1	134
MN769795.1	134
MN769417.1	134
MN769791.1	134
MN769816.1	134
MN769776.1	134
OZ258713.1	135
OZ258925.1	135
MN769383.1	135
MN769704.1	135
MN771010.1	135
OZ258711.1	135
OZ258923.1	135
OZ258612.1	136
MZ286038.1	136
MZ285970.1	136
MH649062.1	136
MH648911.1	136
MH648908.1	136
MN774952.1	137
MN774951.1	137
MN774937.1	137
MN774978.1	137
MN774960.1	137
MN774963.1	137
MZ286223.1	138
MZ286095.1	138
MZ285996.1	138
MZ286175.1	138
MZ286083.1	138
MZ286165.1	138
MN770051.1	139
MN770307.1	139
MN771131.1	139
MN771190.1	139
MN769096.1	139
MN771393.1	139
MW455381.1	140
MN770049.1	140
MN771380.1	140
MN770601.1	140
MN770704.1	140
MN770035.1	140
MN769682.1	141
MN769292.1	141
MZ286292.1	141
OK574414.1	141
MN771367.1	141
MN769034.1	141
MN770859.1	142
OK574388.1	142
MN771077.1	142
MN771464.1	142
MN769265.1	142
MN771425.1	142
MN769055.1	143
MN769097.1	143
MN769317.1	143
MN769688.1	143
MN770919.1	143
KP343855.1	143
MN770026.1	144
MN770724.1	144
MN770608.1	144
MN769875.1	144
MN769932.1	144
MN771400.1	144
MN769666.1	145
MN769859.1	145
MN770235.1	145
MN770061.1	145
MH649199.1	145
MN771129.1	145
MN769202.1	146
MN771030.1	146
KP343819.1	146
MN769917.1	146
MN769949.1	146
MN769951.1	146
MN770384.1	147
MN769806.1	147
MN770662.1	147
MN771281.1	147
MN770707.1	147
MH648978.1	147
MN770868.1	148
MN770870.1	148
MN770872.1	148
MN770874.1	148
MN771502.1	148
MN770878.1	148
MN770564.1	149
MN771089.1	149
MN771495.1	149
MN770245.1	149
MN770097.1	149
MN770009.1	149
MN770036.1	150
MN770667.1	150
MN770722.1	150
MN770751.1	150
MN771122.1	150
MN771178.1	150
MN769100.1	151
MN769484.1	151
MN770470.1	151
MN770524.1	151
MN770764.1	151
MN771378.1	151
MK212032.1	152
MN769234.1	152
NC_075447.1	152
MN769098.1	152
MN769516.1	152
MN770183.1	152
MN769870.1	153
MN769873.1	153
MN771054.1	153
MN771442.1	153
MN771491.1	153
MN771391.1	153
MN774988.1	154
KP343820.1	154
MN774934.1	154
PP728781.1	154
MN774959.1	154
AB303564.1	155
NC_038360.1	155
MN774984.1	155
MN774957.1	155
MN774983.1	155
OZ258705.1	156
OZ258917.1	156
MZ286000.1	156
MN774982.1	156
MN774974.1	156
MZ286238.1	157
MZ286177.1	157
MN774964.1	157
MW455406.1	157
MZ286150.1	157
AB303565.1	158
AB303560.1	158
NC_038357.1	158
KP343827.1	158
MW455365.1	158
MN771279.1	159
MN769810.1	159
MN769843.1	159
MN770058.1	159
MN769109.1	159
MN769375.1	160
MN770952.1	160
MN769975.1	160
MN771226.1	160
MN770655.1	160
MN769888.1	161
MN771416.1	161
MN769723.1	161
MN769663.1	161
MN769515.1	161
MN769585.1	162
MN769326.1	162
MN769511.1	162
MN770556.1	162
MN771453.1	162
MH648989.1	163
NC_075374.1	163
MZ286290.1	163
MZ286255.1	163
MN770993.1	163
