object	cluster
MN770994.1	154
MN771014.1	154
MN771485.1	154
MN770924.1	154
MN769434.1	155
MW455427.1	155
MN770658.1	155
MN769564.1	155
MN770495.1	155
MN770267.1	155
MN770136.1	156
MN770404.1	156
MN770498.1	156
MN770620.1	156
MN770371.1	156
MN770869.1	156
OZ258785.1	157
OZ258997.1	157
OZ258744.1	157
OZ258956.1	157
MZ285968.1	157
MZ286029.1	157
MN770813.1	158
MN770852.1	158
MN770923.1	158
MN769658.1	158
MN770293.1	158
MN770688.1	158
MN769605.1	159
MN769977.1	159
MN771494.1	159
MN769947.1	159
MN769961.1	159
MN770010.1	159
MZ286233.1	160
MN769206.1	160
MN769106.1	160
MN771500.1	160
MN769346.1	160
MN769063.1	160
MN771249.1	161
MN769247.1	161
MN769367.1	161
MN770244.1	161
MN770268.1	161
MN770633.1	161
OK574387.1	162
MN769414.1	162
MN771295.1	162
MN771311.1	162
MN771253.1	162
MN771092.1	162
MZ286253.1	163
MN770216.1	163
MN770218.1	163
MN770231.1	163
MN770232.1	163
MN771071.1	163
MN770407.1	164
MN770449.1	164
MN770370.1	164
OZ258790.1	164
OZ259002.1	164
MN770380.1	164
MN770452.1	165
MN770566.1	165
MN770803.1	165
MN770652.1	165
MN770577.1	165
MN770846.1	165
MN770867.1	166
MN770501.1	166
MN770611.1	166
MN770742.1	166
MN771254.1	166
MN771368.1	166
MN770490.1	167
MN770539.1	167
MN770734.1	167
MN771513.1	167
OZ258809.1	167
OZ259021.1	167
MN770525.1	168
MN770635.1	168
MN770657.1	168
MN770856.1	168
MN771247.1	168
MN771342.1	168
MN769162.1	169
MN769868.1	169
MN769959.1	169
MN769668.1	169
MN769952.1	169
MN769994.1	169
MK212032.1	170
MN769234.1	170
NC_075447.1	170
MN769098.1	170
MN769516.1	170
MN770183.1	170
MN769214.1	171
MN769108.1	171
MN769203.1	171
MN769631.1	171
MN769687.1	171
MN769770.1	171
MN770506.1	172
MN770618.1	172
MN770680.1	172
MN770694.1	172
OZ258736.1	172
OZ258948.1	172
MN769076.1	173
MN769592.1	173
MN769036.1	173
MN769208.1	173
MN769637.1	173
MN769731.1	173
OZ258697.1	174
OZ258909.1	174
MN769201.1	174
MN769685.1	174
MN769517.1	174
MN769092.1	174
MN770868.1	175
MN770870.1	175
MN770872.1	175
MN770874.1	175
MN771502.1	175
MN770878.1	175
MN770282.1	176
MN770290.1	176
MN770291.1	176
MN770316.1	176
MN770319.1	176
MN770473.1	176
MN771170.1	177
MN771184.1	177
MN769965.1	177
MN770309.1	177
MN770311.1	177
MN771138.1	177
MN770036.1	178
MN770667.1	178
MN770722.1	178
MN770751.1	178
MN771122.1	178
MN771178.1	178
MN769870.1	179
MN769873.1	179
MN771054.1	179
MN771442.1	179
MN771491.1	179
MN771391.1	179
MN769978.1	180
MN770029.1	180
MN769909.1	180
MN769960.1	180
MN770014.1	180
MN770027.1	180
MN771181.1	181
MN770483.1	181
MN770732.1	181
MN771105.1	181
MN769219.1	181
OK574370.1	182
MN769200.1	182
MN770808.1	182
MN770511.1	182
MZ286136.1	182
MN770342.1	183
MN770586.1	183
MN770777.1	183
MN769103.1	183
MN770279.1	183
OZ258778.1	184
OZ258990.1	184
MN770193.1	184
MN770195.1	184
MN770745.1	184
AB290917.1	185
NC_009225.1	185
AB290918.1	185
AY622908.1	185
NC_007013.1	185
MN769333.1	186
MZ286249.1	186
MN770823.1	186
MN769453.1	186
MN769545.1	186
MN769084.1	187
MN769259.1	187
MN769319.1	187
MN769334.1	187
MN769778.1	187
MN769068.1	188
MN770164.1	188
MN770414.1	188
MN770358.1	188
MN770355.1	188
MN771163.1	189
MN769258.1	189
MN769379.1	189
MN769781.1	189
MN769114.1	189
MN771208.1	190
MN771210.1	190
MN771162.1	190
MN771209.1	190
MN769562.1	190
MN770364.1	191
MN770864.1	191
OK574422.1	191
MN770350.1	191
MN770519.1	191
MN770143.1	192
MN770151.1	192
MN771098.1	192
MN769656.1	192
MN769633.1	192
MN769473.1	193
MZ286278.1	193
MN770689.1	193
MZ286284.1	193
MN770454.1	193
PP374834.1	194
PP374833.1	194
MH649092.1	194
MH649156.1	194
MZ286222.1	194
MZ286086.1	195
MW455348.1	195
MK820645.1	195
MZ286161.1	195
MZ285982.1	195
MN769052.1	196
MN771445.1	196
MN771467.1	196
MN769486.1	196
MN769609.1	196
MZ286274.1	197
MN769270.1	197
MN771060.1	197
MN769794.1	197
MH648977.1	197
OZ258672.1	198
OZ258884.1	198
AY823989.1	198
OP168886.1	198
KJ194502.1	198
MN765202.1	199
MN765201.1	199
MZ286100.1	199
HM224451.1	199
MZ286130.1	199
MN770910.1	200
MN770430.1	200
MN769532.1	200
MN769696.1	200
KP343849.1	200
MN770435.1	201
MN770668.1	201
MN770686.1	201
MN771148.1	201
MN771176.1	201
MW857571.1	202
OQ283124.1	202
MT783407.1	202
MW455415.1	202
MW455446.1	202
MN769055.1	203
MN769097.1	203
MN769317.1	203
MN769688.1	203
MN770919.1	203
OZ258660.1	204
OZ258872.1	204
MW455375.1	204
PQ438050.1	204
MW455443.1	204
MH649178.1	205
MW455448.1	205
MN765197.1	205
MW455370.1	205
MZ286129.1	205
MZ286006.1	206
MZ286061.1	206
MH649203.1	206
MZ286106.1	206
MZ286030.1	206
MN769301.1	207
MN769327.1	207
MN769452.1	207
MN769503.1	207
MN770262.1	207
MN770420.1	208
MN770422.1	208
MN770738.1	208
MH648907.1	208
NC_075380.1	208
MN770181.1	209
MN770572.1	209
MN770783.1	209
MN770502.1	209
MN771388.1	209
MN769363.1	210
MN770484.1	210
MN770491.1	210
MN770628.1	210
MN771371.1	210
MN769692.1	211
MN769725.1	211
MN770139.1	211
MN769136.1	211
MN769275.1	211
MN769316.1	212
MN769251.1	212
MN769302.1	212
MN771496.1	212
MN771475.1	212
MN770219.1	213
MN771004.1	213
MZ286291.1	213
MN770115.1	213
MN770070.1	213
MN770189.1	214
MN769073.1	214
MN770696.1	214
OK574395.1	214
MN771396.1	214
MN771228.1	215
MN771340.1	215
MN771344.1	215
MN769508.1	215
MN771286.1	215
MN769701.1	216
MN769297.1	216
MN771484.1	216
MN771459.1	216
MN771417.1	216
MN770405.1	217
MN770619.1	217
MN770741.1	217
MN770771.1	217
MN769665.1	217
MN770026.1	218
MN770724.1	218
MN770608.1	218
MN769875.1	218
MN769932.1	218
MN769436.1	219
MN769529.1	219
MN769318.1	219
MN769671.1	219
MN769660.1	219
MZ286242.1	220
MN770416.1	220
MN769566.1	220
MN769793.1	220
MN770401.1	220
OZ258684.1	221
OZ258896.1	221
OZ258639.1	221
OZ258851.1	221
MZ286157.1	221
MN769305.1	222
MN769494.1	222
MN769168.1	222
MN770392.1	222
MN769610.1	222
MN769237.1	223
MN769295.1	223
MN769408.1	223
MN770834.1	223
MN771508.1	223
KP343854.1	224
MN771006.1	224
MN769424.1	224
MN770509.1	224
MN769504.1	224
MH649070.1	225
MZ285969.1	225
MZ286002.1	225
MH649144.1	225
MN768568.1	225
MN769789.1	226
MN769170.1	226
MN769703.1	226
MN769804.1	226
MN771408.1	226
MN771137.1	227
MN770830.1	227
MN769393.1	227
MN771490.1	227
MN770406.1	227
MZ286004.1	228
MN770468.1	228
OZ258728.1	228
OZ258940.1	228
MN771376.1	228
MN770331.1	229
MN770626.1	229
MN770768.1	229
MN770979.1	229
MN770829.1	229
MN771405.1	230
MN770372.1	230
MN771359.1	230
MN770381.1	230
MN770388.1	230
MN769440.1	231
MN771444.1	231
MN769030.1	231
MN769240.1	231
MN769287.1	231
MN769263.1	232
MN769313.1	232
MN770233.1	232
MN770221.1	232
MN770222.1	232
MN769876.1	233
MN769916.1	233
MN770004.1	233
MN770013.1	233
MN770673.1	233
MN771246.1	234
MN771267.1	234
MN771419.1	234
MN771463.1	234
MN770545.1	234
MN771276.1	235
MN771225.1	235
MN771282.1	235
MN771285.1	235
MN771015.1	235
MN769695.1	236
MN769296.1	236
MN769812.1	236
MN769312.1	236
MN769547.1	236
MN769437.1	237
MN770943.1	237
MN770343.1	237
MN770363.1	237
MN770130.1	237
MN770367.1	238
MN770391.1	238
MN770604.1	238
MN770767.1	238
MN771382.1	238
MN769209.1	239
MN769343.1	239
OZ258724.1	239
OZ258936.1	239
MN771482.1	239
MN769150.1	240
MN770340.1	240
MN771377.1	240
MN770352.1	240
MN770385.1	240
MN771401.1	241
MN770272.1	241
MN770445.1	241
MN771076.1	241
MN770269.1	241
MN771115.1	242
MN771130.1	242
MN770755.1	242
MN770839.1	242
MN771096.1	242
MN770962.1	243
MN770641.1	243
MN770692.1	243
MN770548.1	243
MN770625.1	243
MN769921.1	244
MN770102.1	244
MN770085.1	244
MN769845.1	244
MN770083.1	244
MN769416.1	245
MN769613.1	245
MN769674.1	245
MN770176.1	245
MN770200.1	245
KP343818.1	246
MN770280.1	246
MN770321.1	246
MN770787.1	246
MN769673.1	246
MN770827.1	247
MN770831.1	247
MN770832.1	247
MN770841.1	247
MN770987.1	247
AF291073.1	248
NC_014068.1	248
MN769699.1	248
MN769829.1	248
MN771436.1	248
MN769384.1	249
MN769314.1	249
MN769715.1	249
MN769989.1	249
MN770413.1	250
MN769369.1	250
MN769786.1	250
MN770315.1	250
MN770946.1	251
MZ286192.1	251
MN771361.1	251
MN770455.1	251
MN769057.1	252
MN769422.1	252
MN769628.1	252
MN769059.1	252
MN770992.1	253
MN771195.1	253
MN771185.1	253
MN770930.1	253
OZ258775.1	254
OZ258987.1	254
MN769863.1	254
MN769930.1	254
MN770129.1	255
MN770278.1	255
MZ286007.1	255
MN771375.1	255
KP343819.1	256
MN769917.1	256
MN769949.1	256
MN769951.1	256
MN771059.1	257
MN770485.1	257
MN770591.1	257
MN770675.1	257
MZ286241.1	258
OK574350.1	258
MN770111.1	258
MN771369.1	258
MN770546.1	259
MN770234.1	259
NC_038345.1	259
MW455357.1	259
KP343848.1	260
MN769274.1	260
MN770446.1	260
MN771411.1	260
MN770063.1	261
MN769583.1	261
MN770225.1	261
MN769385.1	261
MZ286180.1	262
MN769070.1	262
MN769133.1	262
MN769534.1	262
KP036971.1	263
MW455368.1	263
MZ285983.1	263
MH648962.1	263
MN769472.1	264
MN769595.1	264
MN769233.1	264
MN770053.1	264
MH648989.1	265
NC_075374.1	265
MZ286255.1	265
MN770993.1	265
MN771166.1	266
MN770020.1	266
MZ286272.1	266
MN769525.1	266
MN769300.1	267
MN770437.1	267
MN769493.1	267
MN769226.1	267
MH649228.1	268
MH649183.1	268
MZ286231.1	268
MH649045.1	268
OZ258612.1	269
MZ286038.1	269
MZ285970.1	269
MH649062.1	269
MN770333.1	270
MN769118.1	270
MN769121.1	270
MN769654.1	270
MN768560.1	271
MN768559.1	271
MZ286009.1	271
MH648946.1	271
MN769991.1	272
MN770253.1	272
MN770464.1	272
MN770055.1	272
OK574352.1	273
MN770647.1	273
MN770800.1	273
MN770802.1	273
MW455432.1	274
MW455441.1	274
MW455416.1	274
MZ286160.1	274
MN770520.1	275
MN770736.1	275
MN770518.1	275
KP343856.1	275
OZ258610.1	276
AB303566.1	276
NC_038361.1	276
MZ286001.1	276
MN770503.1	277
KF764701.1	277
KF764702.1	277
NC_076135.1	277
MN769231.1	278
MN770080.1	278
MN770076.1	278
MN770113.1	278
OZ258670.1	279
OZ258882.1	279
MN768566.1	279
MW455360.1	279
MN771299.1	280
MN769573.1	280
MN769500.1	280
MN769581.1	280
MN769028.1	281
MN769145.1	281
MN769772.1	281
MN769264.1	281
MN771044.1	282
MN770579.1	282
OZ258721.1	282
OZ258933.1	282
MH649061.1	283
MN771256.1	283
MN770664.1	283
MN770857.1	283
MN769067.1	284
MN769415.1	284
MN769439.1	284
MN769706.1	284
MN769774.1	285
MN769083.1	285
MN769176.1	285
MN769754.1	285
MN771104.1	286
MN771150.1	286
MN770065.1	286
MN771435.1	286
MW679006.1	287
OZ258799.1	287
OZ259011.1	287
MW455374.1	287
MN771505.1	288
MN769129.1	288
MN769650.1	288
MN771152.1	288
MH649256.1	289
MZ286046.1	289
MZ286170.1	289
MZ286078.1	289
MH649189.1	290
MW455354.1	290
MH649224.1	290
MH649040.1	290
MN769324.1	291
MN769931.1	291
MN770303.1	291
MN771125.1	291
MN769089.1	292
MN770324.1	292
MN769122.1	292
MN769803.1	292
OZ258700.1	293
OZ258912.1	293
MZ286124.1	293
MN765203.1	293
MZ286207.1	294
MN770250.1	294
MN770275.1	294
MN771053.1	294
PP374835.1	295
PP374836.1	295
PP374829.1	295
PP374830.1	295
MN770346.1	296
MN770376.1	296
MN771421.1	296
MN771503.1	296
MN769585.1	297
MN769326.1	297
MN769511.1	297
MN770556.1	297
MT501646.1	298
MT501653.1	298
MT501649.1	298
MZ286141.1	298
MN769351.1	299
MN769364.1	299
MN769468.1	299
MN769721.1	299
MN769554.1	300
MN770056.1	300
MN769411.1	300
MN769820.1	300
MN769035.1	301
MN769115.1	301
MN769390.1	301
MN769777.1	301
MN770227.1	302
MN769242.1	302
OZ258798.1	302
OZ259010.1	302
MN769282.1	303
MN769634.1	303
MN771151.1	303
MN769147.1	303
MN769449.1	304
MN769732.1	304
MZ286111.1	304
MN769183.1	304
MN770983.1	305
MN771012.1	305
MN770196.1	305
MN771107.1	305
MN771173.1	306
MN770462.1	306
MN770798.1	306
MN771056.1	306
MN770088.1	307
MN770093.1	307
MN770120.1	307
MN769624.1	307
MN770995.1	308
MN770375.1	308
MN770894.1	308
MN770895.1	308
MN770051.1	309
MN770307.1	309
MN771131.1	309
MN771190.1	309
MW455381.1	310
MN770049.1	310
MN771380.1	310
MN770035.1	310
MN769189.1	311
MN769483.1	311
MN769753.1	311
MN771082.1	311
MN770127.1	312
MN770156.1	312
MN770821.1	312
MN769988.1	312
MN770273.1	313
MN770820.1	313
MN770818.1	313
MN770263.1	313
MN770246.1	314
MN771052.1	314
MN771062.1	314
MN771404.1	314
MN770366.1	315
MN770412.1	315
MN769104.1	315
MN769256.1	315
MN769642.1	316
MN769232.1	316
MN770052.1	316
MN770328.1	316
MN770128.1	317
MN770257.1	317
OZ258726.1	317
OZ258938.1	317
MN771265.1	318
MN771224.1	318
MN771384.1	318
MN771389.1	318
MN769661.1	319
MN769378.1	319
MN769338.1	319
MN769280.1	319
MN770907.1	320
MN771469.1	320
MN770712.1	320
MN770699.1	320
MN770812.1	321
MN770840.1	321
MN770969.1	321
MN770578.1	321
MN770204.1	322
MN771287.1	322
MN771240.1	322
MN771301.1	322
MN770476.1	323
MN770481.1	323
MN770629.1	323
MN770766.1	323
MN770332.1	324
MN770826.1	324
MN770996.1	324
MN771124.1	324
MN770091.1	325
MN770054.1	325
MN770066.1	325
MN770110.1	325
MN769336.1	326
MN769230.1	326
MN769826.1	326
MN771381.1	326
MN770458.1	327
MN770642.1	327
MN770729.1	327
MN770769.1	327
MN769828.1	328
MN770284.1	328
MN770288.1	328
MN770837.1	328
MN771123.1	329
MN771160.1	329
MN771188.1	329
MN770326.1	329
MN770359.1	330
MN770505.1	330
MN770634.1	330
MN770747.1	330
MN769082.1	331
MN769134.1	331
MN769814.1	331
MN769095.1	331
MN771139.1	332
MN769088.1	332
MN771441.1	332
MN771192.1	332
MN769207.1	333
MN769354.1	333
MN769767.1	333
MN770587.1	333
MN769734.1	334
MN769815.1	334
MN769394.1	334
MN769277.1	334
MN769311.1	335
MN769366.1	335
MN769495.1	335
MN769362.1	335
MN769417.1	336
MN769791.1	336
MN769776.1	336
MN770382.1	337
MN770536.1	337
MN769340.1	337
MW455352.1	338
MZ286074.1	338
MZ285971.1	338
MN770535.1	339
MN771146.1	339
MN769790.1	339
MZ286050.1	340
AB303558.1	340
NC_038355.1	340
MN769940.1	341
MH648910.1	341
NC_075379.1	341
MN770906.1	342
MN770792.1	342
MN771202.1	342
MN774939.1	343
MN774938.1	343
MN774930.1	343
MZ285991.1	344
MN770099.1	344
MH648983.1	344
MZ286089.1	345
MZ286202.1	345
KP343823.1	345
MN770297.1	346
MN771108.1	346
MN771143.1	346
MN769872.1	347
MN770581.1	347
MN771434.1	347
AB303560.1	348
NC_038357.1	348
MN774965.1	348
MN771303.1	349
MN770971.1	349
MN771272.1	349
MN774934.1	350
PP728781.1	350
MN774959.1	350
MH648997.1	351
MK820646.1	351
MZ285985.1	351
OK574402.1	352
MN770149.1	352
MN770706.1	352
MH649158.1	353
MZ286101.1	353
MW455401.1	353
MH649174.1	354
MH649196.1	354
KP343836.1	354
OZ258771.1	355
OZ258983.1	355
MN770935.1	355
MT783406.1	356
MW455440.1	356
MW455421.1	356
MN769337.1	357
MN769322.1	357
MN769993.1	357
MZ286005.1	358
MZ286154.1	358
MW455408.1	358
MN770015.1	359
MN770022.1	359
MN770028.1	359
MN768565.1	360
MW455349.1	360
MZ286186.1	360
MN769559.1	361
MN769157.1	361
MN770928.1	361
MZ286223.1	362
MZ286175.1	362
MZ286083.1	362
MN769045.1	363
MN769542.1	363
MN771488.1	363
MN770345.1	364
MN771454.1	364
MN769448.1	364
MH649014.1	365
MT783405.1	365
MZ285992.1	365
MN770701.1	366
MN770557.1	366
MN770361.1	366
MH649042.1	367
MZ286076.1	367
MZ285987.1	367
MW455397.1	368
KP343846.1	368
MZ286135.1	368
MN770805.1	369
OZ258626.1	369
OZ258838.1	369
AB290919.1	370
NC_014093.1	370
MN774962.1	370
MN774954.1	371
AY622909.1	371
NC_007014.1	371
MN770362.1	372
MN769180.1	372
MZ286195.1	372
MN771161.1	373
MN770379.1	373
MN771449.1	373
MN770134.1	374
MN771470.1	374
MN770133.1	374
MN771349.1	375
MZ286282.1	375
MN771110.1	375
MN765200.1	376
MZ286221.1	376
MW455399.1	376
MN769606.1	377
MN769683.1	377
MN770904.1	377
KP343858.1	378
MN769618.1	378
MN770565.1	378
AB026929.1	379
MW455364.1	379
NC_014095.1	379
MN771268.1	380
OZ258739.1	380
OZ258951.1	380
MN769100.1	381
MN769484.1	381
MN771378.1	381
MN771039.1	382
MN771040.1	382
MN771038.1	382
AB303552.1	383
NC_038352.1	383
AB303557.1	383
OZ258729.1	384
OZ258941.1	384
MN771352.1	384
MN771046.1	385
MN770897.1	385
MN771047.1	385
OK574439.1	386
MN770554.1	386
MN770348.1	386
MN770958.1	387
OZ258804.1	387
OZ259016.1	387
OZ258705.1	388
OZ258917.1	388
MN774982.1	388
MN769182.1	389
MN769587.1	389
MN770059.1	389
MN769927.1	390
MN769955.1	390
MZ286194.1	390
MN769432.1	391
MN769712.1	391
MN769464.1	391
MW455347.1	392
MZ286011.1	392
MW455449.1	392
MN774984.1	393
MN774957.1	393
MN774983.1	393
MN770695.1	394
MN771270.1	394
MN770713.1	394
OZ258803.1	395
OZ259015.1	395
MN768561.1	395
MN770564.1	396
MN771495.1	396
MN770245.1	396
MN769648.1	397
MN769140.1	397
MN769514.1	397
OZ258748.1	398
OZ258960.1	398
MN770622.1	398
MN769973.1	399
MN769891.1	399
MN769929.1	399
MN769375.1	400
MN769975.1	400
MN770655.1	400
MN769137.1	401
MN769768.1	401
MN769711.1	401
MN769041.1	402
MN769124.1	402
MN769752.1	402
OZ258715.1	403
OZ258927.1	403
OR148954.1	403
MN770125.1	404
MN770057.1	404
MN771158.1	404
KP343864.1	405
MN769739.1	405
MN771087.1	405
MW455442.1	406
MW455400.1	406
MZ286019.1	406
MN770457.1	407
MN770508.1	407
MN770528.1	407
MN769260.1	408
MN769498.1	408
MN769677.1	408
MN770119.1	409
MN771306.1	409
MN770561.1	409
MN769574.1	410
MN769880.1	410
MN770475.1	410
MN769051.1	411
MN769444.1	411
MN769708.1	411
MH649114.1	412
NC_075371.1	412
MZ286021.1	412
MN774927.1	413
MN774928.1	413
MN774931.1	413
MN770702.1	414
MN771326.1	414
MN771333.1	414
MN770682.1	415
MN771289.1	415
MN771446.1	415
MN770558.1	416
KX810064.1	416
NC_076156.1	416
MN769600.1	417
MN769769.1	417
MN771126.1	417
MN770789.1	418
MN770941.1	418
MN770494.1	418
MN769719.1	419
MN770487.1	419
MN770095.1	419
MN771366.1	420
MN771336.1	420
MN771337.1	420
MN769722.1	421
MN770074.1	421
MN769254.1	421
MN769690.1	422
MN769268.1	422
MN769371.1	422
MN769344.1	423
MN769489.1	423
MN770961.1	423
MN769904.1	424
MN769848.1	424
MN769884.1	424
MN765199.1	425
OZ258730.1	425
OZ258942.1	425
MN769842.1	426
MN769902.1	426
MN769905.1	426
MN770037.1	427
MN770038.1	427
MN770529.1	427
MN771141.1	428
MN770496.1	428
MN770824.1	428
MN770202.1	429
MN770208.1	429
MN770188.1	429
MN771304.1	430
MN771308.1	430
MN770951.1	430
MN769507.1	431
MN769657.1	431
MN770306.1	431
MN770154.1	432
MN770580.1	432
MN770981.1	432
MN771305.1	433
MN771307.1	433
MN770816.1	433
MN770807.1	434
MN770810.1	434
MN770845.1	434
MN770877.1	435
MN771035.1	435
MN771234.1	435
OZ258716.1	436
OZ258928.1	436
MN769771.1	436
MN769372.1	437
MN769640.1	437
MN770180.1	437
MN770836.1	438
MN770838.1	438
MN770843.1	438
MN770330.1	439
MN770825.1	439
MN770955.1	439
MN770541.1	440
MN770158.1	440
MN771487.1	440
MN769838.1	441
MN769866.1	441
MN769879.1	441
MN770213.1	442
MN769220.1	442
MN769341.1	442
MN769864.1	443
MN769413.1	443
MN769588.1	443
MN771220.1	444
MN771245.1	444
MN770141.1	444
MN771111.1	445
MN771157.1	445
MN771164.1	445
MN769188.1	446
MN769195.1	446
MN769531.1	446
MN769241.1	447
MN769698.1	447
MN769787.1	447
MN770585.1	448
MN770616.1	448
MN770674.1	448
MN770470.1	449
MN770524.1	449
MN770764.1	449
MN770433.1	450
MN771037.1	450
MN770934.1	450
MN769705.1	451
MN769290.1	451
MN769784.1	451
MN769926.1	452
MN769946.1	452
MN770008.1	452
MN771232.1	453
MN771292.1	453
MN770534.1	453
MN770750.1	454
MN771241.1	454
MN771274.1	454
MN770224.1	455
MN770226.1	455
MN770215.1	455
MN771180.1	456
MN770517.1	456
MN771090.1	456
MN769854.1	457
MN769865.1	457
MN770023.1	457
MN769482.1	458
MN771112.1	458
MN774943.1	459
MN774972.1	459
MN770527.1	460
MN769382.1	460
MN771355.1	461
MN769550.1	461
MN774969.1	462
MN774967.1	462
MH648942.1	463
MH649053.1	463
MZ286238.1	464
MZ286150.1	464
MN770497.1	465
MN769713.1	465
MN769330.1	466
MN769273.1	466
MN774929.1	467
MN774933.1	467
OK574410.1	468
MN770685.1	468
MN769535.1	469
MN769974.1	469
MN769860.1	470
MH649204.1	470
MN770384.1	471
MN771281.1	471
MW455407.1	472
MZ286201.1	472
MN769224.1	473
MN769418.1	473
MT506588.1	474
MN770351.1	474
MN771277.1	475
MN771204.1	475
MN769890.1	476
MT157223.1	476
MW455410.1	477
MZ286085.1	477
MZ286093.1	478
MW679005.1	478
MN769335.1	479
MN769747.1	479
MN771217.1	480
MN771354.1	480
MN770649.1	481
MN770610.1	481
MN774940.1	482
MZ286081.1	482
MN770338.1	483
MN770788.1	483
MZ286224.1	484
MN771456.1	484
MH649210.1	485
MZ285978.1	485
MN769204.1	486
MH649254.1	486
MN769142.1	487
MN771205.1	487
OK574443.1	488
MN770104.1	488
MH649142.1	489
MH648976.1	489
KP343829.1	490
MN771271.1	490
MZ286020.1	491
MH649165.1	491
MN769580.1	492
MW455388.1	492
MN771392.1	493
MN771386.1	493
MH649169.1	494
MH649113.1	494
MZ286060.1	495
KP343843.1	495
MN770230.1	496
MN771347.1	496
MN774951.1	497
MN774963.1	497
GU797360.1	498
MZ286142.1	498
MN770589.1	499
MN770101.1	499
OK574394.1	500
MN769680.1	500
KP343851.1	501
KP343830.1	501
MN770593.1	502
MN770861.1	502
MN770952.1	503
OK574436.1	503
MN769202.1	504
MN771030.1	504
MN770067.1	505
MW455358.1	505
MZ286116.1	506
KP343826.1	506
MZ285980.1	507
MH649008.1	507
MZ286228.1	508
MH648985.1	508
MZ286133.1	509
MN771339.1	509
MH649063.1	510
NC_038337.1	510
MH649255.1	511
MZ286103.1	511
MN770451.1	512
MN771136.1	512
MZ286258.1	513
MN770103.1	513
MN769569.1	514
MN769252.1	514
MN769666.1	515
MH649199.1	515
OK574428.1	516
MN771471.1	516
MN770396.1	517
MN769967.1	517
MN771089.1	518
MN770097.1	518
MZ285962.1	519
MW455412.1	519
OK574434.1	520
MN769788.1	520
MZ286184.1	521
MW455353.1	521
MN769615.1	522
MN769510.1	522
OP549859.1	523
MZ286189.1	523
MN769523.1	524
MN771083.1	524
MN771345.1	525
MN771273.1	525
MZ286147.1	526
MZ286198.1	526
MN770888.1	527
MN770184.1	527
MN770646.1	528
MN771452.1	528
MN769177.1	529
MW455430.1	529
MN774945.1	530
MN774946.1	530
MN771023.1	531
MW455403.1	531
MZ286043.1	532
MW455437.1	532
MN771072.1	533
MN771080.1	533
MZ286027.1	534
KP343844.1	534
MZ286187.1	535
MN769402.1	535
MZ286113.1	536
AY823988.1	536
MN765195.1	537
MW455379.1	537
MN774942.1	538
MN774979.1	538
MZ286286.1	539
MN770472.1	539
MN769246.1	540
MN770322.1	540
MN771061.1	541
MN771102.1	541
MZ286225.1	542
MN770516.1	542
MH649104.1	543
OR197588.1	543
MN774952.1	544
MN774960.1	544
MZ286138.1	545
MZ286197.1	545
MN770383.1	546
MN769972.1	546
MH649125.1	547
MN771243.1	547
MN769205.1	548
MN769567.1	548
MT210805.1	549
MN771370.1	549
MZ286214.1	550
MW455405.1	550
MN771147.1	551
MN771091.1	551
MN770672.1	552
MN770725.1	552
MN770908.1	553
MN771453.1	553
JN980171.1	554
MZ286126.1	554
KP343853.1	555
MH649028.1	555
MN769245.1	556
MN770576.1	556
MN770229.1	557
MN770228.1	557
MN770403.1	558
MN770931.1	558
AB303562.1	559
NC_038359.1	559
MN769886.1	560
MN770889.1	560
MN771263.1	561
MN771312.1	561
MN769179.1	562
MN771474.1	562
MN770614.1	563
MN770663.1	563
MN770061.1	564
MN771129.1	564
MZ286091.1	565
MZ286203.1	565
OK574418.1	566
MN771041.1	566
MW455450.1	567
MZ286139.1	567
MZ286149.1	568
MW455366.1	568
MN770684.1	569
MN769839.1	569
MN770024.1	570
MN770790.1	570
MN770347.1	571
MN769901.1	571
MN771013.1	572
MN771260.1	572
MN769032.1	573
MN769667.1	573
MN770563.1	574
MN770399.1	574
MN771153.1	575
MN770835.1	575
MN769244.1	576
MN769590.1	576
MN770357.1	577
MN770801.1	577
MN769663.1	578
MN769515.1	578
MN769968.1	579
MN769847.1	579
MZ285979.1	580
MZ285972.1	580
MN769465.1	581
MN770448.1	581
KP343834.1	582
MN771063.1	582
MN769492.1	583
MN769396.1	583
MN770386.1	584
MN770533.1	584
MN769586.1	585
MN771084.1	585
MN769806.1	586
MN770662.1	586
AB303564.1	587
NC_038360.1	587
MN770040.1	588
MN770116.1	588
MZ286288.1	589
MN771478.1	589
MN769116.1	590
MN769766.1	590
AB303561.1	591
NC_038358.1	591
MN771043.1	592
MN771227.1	592
MN770265.1	593
MN770493.1	593
AB303553.1	594
NC_038353.1	594
MN771042.1	595
MN770942.1	595
MN769928.1	596
MN770096.1	596
MN771236.1	597
MN771258.1	597
AB303559.1	598
NC_038356.1	598
MN769897.1	599
MN770098.1	599
MN770114.1	600
MN770039.1	600
MN770559.1	601
MN770773.1	601
MN771144.1	602
OK574375.1	602
MN771499.1	603
MN771194.1	603
MN769818.1	604
MN769644.1	604
MN770631.1	605
MN770730.1	605
MN769519.1	606
MN770313.1	606
MN769181.1	607
MN769271.1	607
MN769128.1	608
MN769491.1	608
OZ258698.1	609
OZ258910.1	609
MN770600.1	610
MN770676.1	610
MN770740.1	611
MN770949.1	611
MN770323.1	612
MN771011.1	612
MN770507.1	613
MN770871.1	613
MN770817.1	614
MN770939.1	614
MN770862.1	615
MN771033.1	615
MN769077.1	616
MN771085.1	616
