object	cluster
OZ258838.1	456
MN770700.1	457
MN771211.1	457
MN770307.1	458
MN771190.1	458
MN769538.1	459
MN769361.1	459
MN769238.1	460
MN769431.1	460
MN771181.1	461
MN771105.1	461
OZ258700.1	462
OZ258912.1	462
OZ258664.1	463
OZ258876.1	463
KU041847.1	464
NC_030297.1	464
MN769694.1	465
MN769744.1	465
MN770062.1	466
MN770612.1	466
MN769549.1	467
MN769714.1	467
MN770379.1	468
MN771449.1	468
MN769950.1	469
MN769995.1	469
MN769559.1	470
MN769157.1	470
MN774928.1	471
MN774931.1	471
OZ258721.1	472
OZ258933.1	472
OZ258775.1	473
OZ258987.1	473
JX134044.1	474
NC_020498.1	474
OZ258660.1	475
OZ258872.1	475
OZ258799.1	476
OZ259011.1	476
OZ258693.1	477
OZ258905.1	477
MN769785.1	478
MN769120.1	478
MN769281.1	479
MN769518.1	479
MN770726.1	480
MN771018.1	480
MH649209.1	481
NC_075369.1	481
MN770293.1	482
MN770688.1	482
OZ258639.1	483
OZ258851.1	483
OZ258684.1	484
OZ258896.1	484
OZ258617.1	485
OZ258829.1	485
LC385662.1	486
LC385663.1	486
MN770852.1	487
MN770923.1	487
MN769263.1	488
MN769313.1	488
MN769193.1	489
MN771397.1	489
MH648989.1	490
NC_075374.1	490
MN771293.1	491
MN770242.1	491
OZ258764.1	492
OZ258976.1	492
MN770737.1	493
MN770854.1	493
MN771505.1	494
MN769129.1	494
MN771291.1	495
MN771298.1	495
MN769166.1	496
MN769167.1	496
MN770912.1	497
MN770833.1	497
MN770109.1	498
MN771403.1	498
OZ258748.1	499
OZ258960.1	499
MN770601.1	500
MN770704.1	500
MN770037.1	501
MN770038.1	501
OZ258692.1	502
OZ258904.1	502
MN771486.1	503
MN769800.1	503
MN770630.1	504
MN771200.1	504
MN771081.1	505
MN770289.1	505
MN770046.1	506
MN770089.1	506
OZ258730.1	507
OZ258942.1	507
MN769375.1	508
MN769975.1	508
MN770145.1	509
MN770152.1	509
MN770112.1	510
MN770886.1	510
MN769417.1	511
MN769791.1	511
MN770956.1	512
MN771142.1	512
KM259874.1	513
NC_025727.1	513
MN769893.1	514
MN769999.1	514
MH648907.1	515
NC_075380.1	515
OZ258723.1	516
OZ258935.1	516
LC381845.1	517
NC_076168.1	517
MN769159.1	518
MN769099.1	518
MN770671.1	519
MN770842.1	519
MN771372.1	520
MN771512.1	520
MN771231.1	521
MN771216.1	521
OZ258790.1	522
OZ259002.1	522
OZ258713.1	523
OZ258925.1	523
MN770590.1	524
MN770605.1	524
MN769321.1	525
MN769469.1	525
OZ258750.1	526
OZ258962.1	526
MN769392.1	527
MN769724.1	527
MN770181.1	528
MN770572.1	528
OZ258797.1	529
OZ259009.1	529
OZ258761.1	530
OZ258973.1	530
OZ258737.1	531
OZ258949.1	531
JQ308210.1	532
NC_017091.1	532
MN770990.1	533
MN771118.1	533
MN769041.1	534
MN769752.1	534
MN771315.1	535
MN771314.1	535
MN770382.1	536
MN770536.1	536
MN769210.1	537
MN769315.1	537
OZ258778.1	538
OZ258990.1	538
MN770374.1	539
MN770387.1	539
MN770584.1	540
MN770762.1	540
MN771405.1	541
MN770372.1	541
MN769173.1	542
MN769819.1	542
MN769997.1	543
MN769906.1	543
OZ258741.1	544
OZ258953.1	544
OZ258793.1	545
OZ259005.1	545
MN771418.1	546
MN770784.1	546
AY622909.1	547
NC_007014.1	547
MH017564.1	548
MH017565.1	548
MN770015.1	549
MN770022.1	549
MN770366.1	550
MN770412.1	550
MN769172.1	551
MN769487.1	551
MN769415.1	552
MN769439.1	552
MN771195.1	553
MN770930.1	553
MN770425.1	554
MN771201.1	554
MN769457.1	555
MN770325.1	555
MN770538.1	556
MN770583.1	556
MN770863.1	557
MN770855.1	557
MN770624.1	558
MN770691.1	558
MN770482.1	559
MN770522.1	559
MN769746.1	560
MN769822.1	560
MN770408.1	561
MN770677.1	561
MN770349.1	562
MN770640.1	562
MN769749.1	563
MN769478.1	563
MN771168.1	564
MN771191.1	564
MN771416.1	565
MN769723.1	565
MN769532.1	566
MN769696.1	566
MN769647.1	567
MN769919.1	567
MN769887.1	568
MN769963.1	568
MN770849.1	569
MN770851.1	569
MN769843.1	570
MN770058.1	570
MN771171.1	571
MN770488.1	571
OZ258753.1	572
OZ258965.1	572
MN771048.1	573
MN771331.1	573
MN770965.1	574
MN771022.1	574
MN769436.1	575
MN769529.1	575
MN769475.1	576
MN771458.1	576
MN770260.1	577
MN770271.1	577
MN769671.1	578
MN769660.1	578
MN769348.1	579
MN771506.1	579
MN770800.1	580
MN770802.1	580
MN769842.1	581
MN769902.1	581
MN770520.1	582
MN770518.1	582
MN770129.1	583
MN770278.1	583
MN770992.1	584
MN771185.1	584
MN770125.1	585
MN770057.1	585
MN769234.1	586
MN770183.1	586
MN770876.1	587
MN770752.1	587
MN770301.1	588
MN771189.1	588
MH649029.1	589
NC_075372.1	589
MH648910.1	590
NC_075379.1	590
KF294861.1	591
NC_022788.1	591
JX310702.1	592
NC_018401.1	592
AY622908.1	593
NC_007013.1	593
KF294862.1	594
NC_022789.1	594
MH648986.1	595
NC_075375.1	595
MH649114.1	596
NC_075371.1	596
MH649141.1	597
NC_075370.1	597
MH648912.1	598
NC_075378.1	598
OZ258751.1	599
OZ258963.1	599
MH648982.1	600
NC_075376.1	600
OZ258712.1	601
OZ258924.1	601
MH649017.1	602
NC_075373.1	602
OZ258770.1	603
OZ258982.1	603
AB026931.1	604
NC_014097.1	604
OZ258777.1	605
OZ258989.1	605
OZ258747.1	606
OZ258959.1	606
OZ258715.1	607
OZ258927.1	607
KY462770.1	608
NC_076162.1	608
AB026929.1	609
NC_014095.1	609
OZ258725.1	610
OZ258937.1	610
MK212031.1	611
NC_076339.1	611
OZ258809.1	612
OZ259021.1	612
OZ258728.1	613
OZ258940.1	613
OZ258798.1	614
OZ259010.1	614
KX810064.1	615
NC_076156.1	615
KY856742.1	616
NC_076166.1	616
OZ258724.1	617
OZ258936.1	617
OZ258697.1	618
OZ258909.1	618
OZ258719.1	619
OZ258931.1	619
OZ258675.1	620
OZ258887.1	620
OZ258742.1	621
OZ258954.1	621
OZ258672.1	622
OZ258884.1	622
MN770551.1	623
MN770073.1	624
MN770115.1	625
MN770692.1	626
MN770718.1	627
MN769546.1	628
MN770269.1	629
MZ286293.1	630
MZ286227.1	631
MN769270.1	632
MN770943.1	633
MN771254.1	634
MN771007.1	635
MN771182.1	636
MN769783.1	637
MN771135.1	638
MN770340.1	639
MN769141.1	640
MN769079.1	641
MN771276.1	642
MN771358.1	643
MN770402.1	644
MN770353.1	645
MN770139.1	646
MN769804.1	647
MN769703.1	648
MN769393.1	649
MN770594.1	650
MN770839.1	651
MN769150.1	652
MN769592.1	653
MN769900.1	654
MN769925.1	655
MN771207.1	656
MN770380.1	657
MN770286.1	658
MN771069.1	659
MN771095.1	660
MN769557.1	661
MT501648.1	662
MH017582.1	663
MZ286056.1	664
MZ286156.1	665
MH649210.1	666
MH649122.1	667
AY823989.1	668
MZ286022.1	669
OP168886.1	670
PP374832.1	671
MH649242.1	672
MH649256.1	673
MH649014.1	674
OZ258785.1	675
OZ258997.1	676
MZ286070.1	677
MH017578.1	678
KP343837.1	679
MH649178.1	680
PP374828.1	681
MW455389.1	682
MZ286097.1	683
MZ286113.1	684
AY823988.1	685
MZ286037.1	686
MZ286209.1	687
MZ286016.1	688
MZ285968.1	689
MZ286215.1	690
MZ286017.1	691
MH649158.1	692
PP374835.1	693
PP374836.1	694
PP374829.1	695
KJ194502.1	696
OR148955.1	697
MZ286140.1	698
MW679006.1	699
OR148953.1	700
MZ286205.1	701
MH649179.1	702
MW679003.1	703
MZ286086.1	704
PP374831.1	705
GU797360.1	706
OZ258612.1	707
MW455432.1	708
MZ286208.1	709
MH648913.1	710
MW455448.1	711
PP374830.1	712
MZ286181.1	713
MZ286092.1	714
MT783405.1	715
MZ286038.1	716
OP985294.1	717
MH649042.1	718
MH649070.1	719
MW455438.1	720
MZ286110.1	721
MN768563.1	722
MW455383.1	723
MZ286152.1	724
MZ286216.1	725
MT783404.1	726
MH649137.1	727
MZ286093.1	728
MH649092.1	729
MZ286098.1	730
MW679005.1	731
KP343845.1	732
MH648969.1	733
MZ285969.1	734
MZ286109.1	735
MW455439.1	736
MN768565.1	737
MZ286182.1	738
MN765200.1	739
MZ286006.1	740
MZ286002.1	741
MN765199.1	742
MN765202.1	743
MT783406.1	744
MH649144.1	745
MK820644.1	746
MZ286128.1	747
MN768564.1	748
MZ286183.1	749
OP985293.1	750
JN980171.1	751
MN765196.1	752
KP036971.1	753
MZ285992.1	754
MZ286099.1	755
MW857571.1	756
MN768560.1	757
MW455346.1	758
MZ286008.1	759
KP343833.1	760
MN765197.1	761
MZ286206.1	762
KP343839.1	763
MZ286143.1	764
MN765201.1	765
MZ286079.1	766
MZ286100.1	767
MN768559.1	768
MZ286060.1	769
MZ286184.1	770
MZ286220.1	771
MN765195.1	772
MH649127.1	773
MZ286009.1	774
MZ286057.1	775
MZ286124.1	776
OQ283124.1	777
MZ286046.1	778
MN765198.1	779
MZ286122.1	780
MZ286049.1	781
MN768568.1	782
MW455347.1	783
KP343838.1	784
MZ286080.1	785
MZ286141.1	786
MN765203.1	787
MT783407.1	788
KJ194503.1	789
MN768561.1	790
MZ286061.1	791
MZ286023.1	792
MZ286157.1	793
MZ285970.1	794
MZ286073.1	795
MN768566.1	796
MZ286042.1	797
MZ286170.1	798
KP343842.1	799
MZ286158.1	800
MW455392.1	801
MH649156.1	802
MW455379.1	803
MN774988.1	804
MZ286013.1	805
MH648946.1	806
MW455393.1	807
KP343841.1	808
MZ286176.1	809
MN774987.1	810
MW455394.1	811
MZ286238.1	812
MH648893.1	813
MN774939.1	814
OP549859.1	815
MT506589.1	816
MW455348.1	817
MW455395.1	818
AB290918.1	819
MZ286050.1	820
OK574374.1	821
MZ286118.1	822
MW455387.1	823
HM224451.1	824
AB303564.1	825
MZ286024.1	826
NC_038360.1	827
OZ258610.1	828
PP728779.1	829
MN774940.1	830
MN774952.1	831
MZ286010.1	832
MN774938.1	833
MZ286159.1	834
AB303558.1	835
AB303566.1	836
MZ285962.1	837
NC_038355.1	838
NC_038361.1	839
PP728782.1	840
OZ258705.1	841
OZ258917.1	842
MN774941.1	843
MH649203.1	844
MW455380.1	845
MW455414.1	846
OP549860.1	847
MH649208.1	848
AB303552.1	849
NC_038352.1	850
MN774951.1	851
AB303555.1	852
OK574345.1	853
AB303557.1	854
AB303556.1	855
AB303563.1	856
MN774950.1	857
MN774944.1	858
MW455440.1	859
MZ285973.1	860
MZ286130.1	861
MN774948.1	862
MW455441.1	863
AB303562.1	864
MZ286114.1	865
NC_038359.1	866
MZ286000.1	867
MN774949.1	868
MZ286043.1	869
AB303565.1	870
MN774943.1	871
MW455416.1	872
MZ286177.1	873
MN774942.1	874
PP728776.1	875
MK820645.1	876
MW455367.1	877
MZ286003.1	878
OK574382.1	879
MZ286025.1	880
MZ286101.1	881
MZ286125.1	882
MZ286126.1	883
MW455368.1	884
MH649258.1	885
MZ285994.1	886
MZ286011.1	887
MH648958.1	888
KP343820.1	889
MZ286218.1	890
MW455374.1	891
MZ286221.1	892
MZ286026.1	893
OP549858.1	894
MW455349.1	895
MH648916.1	896
MZ286144.1	897
MZ286018.1	898
MH649223.1	899
MZ286102.1	900
MW455417.1	901
MZ286027.1	902
MW455433.1	903
MW455375.1	904
MZ286094.1	905
MW455350.1	906
MH649063.1	907
MZ286115.1	908
MZ286185.1	909
MN774989.1	910
MZ286211.1	911
MW455351.1	912
MW455362.1	913
MW455352.1	914
MN774953.1	915
MN774986.1	916
MW455396.1	917
MH648901.1	918
MZ286160.1	919
MW455369.1	920
MH649022.1	921
KP343840.1	922
MN774937.1	923
MZ286161.1	924
MZ285975.1	925
KP343860.1	926
MN774932.1	927
MN774936.1	928
MW455397.1	929
NC_038337.1	930
PQ438050.1	931
MN774955.1	932
MN774927.1	933
MN774956.1	934
MN774929.1	935
MW455370.1	936
MH648997.1	937
KP343846.1	938
MW455398.1	939
MN771067.1	940
MN774933.1	941
MN774930.1	942
MZ286062.1	943
MZ286178.1	944
MZ286179.1	945
KP343843.1	946
MN774934.1	947
MN774984.1	948
MZ285989.1	949
MZ286014.1	950
KP343862.1	951
MZ286074.1	952
MW455376.1	953
MN770758.1	954
MN774945.1	955
MN770650.1	956
KP343864.1	957
MZ286051.1	958
MZ286207.1	959
MN771319.1	960
MW455420.1	961
MZ286129.1	962
MZ285976.1	963
MN774946.1	964
MN774975.1	965
MN774977.1	966
MN774982.1	967
MH648990.1	968
MW455449.1	969
MZ286029.1	970
MZ286063.1	971
MZ285995.1	972
MZ286012.1	973
MN771221.1	974
MN771023.1	975
MW455371.1	976
MW455421.1	977
MN770702.1	978
MN771326.1	979
MN771333.1	980
MN770888.1	981
MN774985.1	982
MN770184.1	983
MN774970.1	984
MW455435.1	985
MN769574.1	986
MN769880.1	987
MN770483.1	988
MN770732.1	989
MN769605.1	990
MN770160.1	991
MN770475.1	992
MN771334.1	993
MN774964.1	994
MZ286127.1	995
MN771355.1	996
MN774980.1	997
MN770908.1	998
MN774969.1	999
MW455381.1	1000
MN769169.1	1001
MN770672.1	1002
MN774976.1	1003
MW455422.1	1004
MZ285971.1	1005
MZ286047.1	1006
MZ286226.1	1007
MN769236.1	1008
MN769641.1	1009
MN769780.1	1010
MN770030.1	1011
MW455353.1	1012
MW455399.1	1013
MN774954.1	1014
KP343844.1	1015
MN771300.1	1016
MN769888.1	1017
MZ286105.1	1018
MN769044.1	1019
MN769137.1	1020
MN770060.1	1021
MN770236.1	1022
KP343847.1	1023
OK574427.1	1024
MH649228.1	1025
MN769903.1	1026
JX134045.1	1027
MN770045.1	1028
MN770725.1	1029
MZ286145.1	1030
MZ286254.1	1031
OK574405.1	1032
KP343854.1	1033
MN769768.1	1034
MN774974.1	1035
KP343834.1	1036
MN769966.1	1037
MZ285978.1	1038
MZ286106.1	1039
MN769994.1	1040
MN770082.1	1041
MN769550.1	1042
MN771017.1	1043
MZ285979.1	1044
MZ286004.1	1045
MZ825126.1	1046
MN769802.1	1047
MZ285972.1	1048
MN770920.1	1049
MZ286133.1	1050
MN769112.1	1051
MN770697.1	1052
MW455384.1	1053
MZ285980.1	1054
OK574387.1	1055
MN774979.1	1056
MN770489.1	1057
MZ286268.1	1058
MN770970.1	1059
MN774981.1	1060
MZ286153.1	1061
MZ286281.1	1062
MZ286285.1	1063
MN769968.1	1064
MN770357.1	1065
MN770623.1	1066
MN770801.1	1067
MH649157.1	1068
MN769045.1	1069
MN769508.1	1070
MN769541.1	1071
MN769847.1	1072
MN771349.1	1073
MN774972.1	1074
MN774973.1	1075
MW455442.1	1076
MZ285963.1	1077
MZ285981.1	1078
MZ286116.1	1079
MZ286246.1	1080
MN769666.1	1081
MN770081.1	1082
MN770196.1	1083
MN771126.1	1084
MN769859.1	1085
MZ286222.1	1086
MN769142.1	1087
MW455400.1	1088
MZ286076.1	1089
MZ286282.1	1090
OK574370.1	1091
MN770217.1	1092
MN774961.1	1093
MN769615.1	1094
MN769711.1	1095
MW455355.1	1096
MN769510.1	1097
MN770383.1	1098
MN770532.1	1099
MN771044.1	1100
MN771257.1	1101
MZ286064.1	1102
MZ286087.1	1103
MN769202.1	1104
MN769351.1	1105
MN769364.1	1106
MN769468.1	1107
MN769721.1	1108
MN770579.1	1109
OK574363.1	1110
MZ286258.1	1111
MN769872.1	1112
MN770719.1	1113
MN769434.1	1114
MN769522.1	1115
MN769939.1	1116
MN770172.1	1117
MN771268.1	1118
MW455401.1	1119
MN769596.1	1120
MN770235.1	1121
MN770529.1	1122
MN770786.1	1123
MN769542.1	1124
MN770396.1	1125
MN770890.1	1126
MN770896.1	1127
MN770944.1	1128
MZ286241.1	1129
OZ258731.1	1130
OZ258943.1	1131
MN770617.1	1132
MN774957.1	1133
MW455356.1	1134
MW455427.1	1135
MZ286019.1	1136
MN769598.1	1137
MN769612.1	1138
MN770564.1	1139
MZ286186.1	1140
MN769191.1	1141
MN770658.1	1142
MN770179.1	1143
MN769535.1	1144
MN771329.1	1145
MZ285982.1	1146
MN770558.1	1147
MN770659.1	1148
MN771277.1	1149
MZ286187.1	1150
KP343858.1	1151
MN769124.1	1152
MN769219.1	1153
MN769380.1	1154
MN769630.1	1155
MN769967.1	1156
MN771433.1	1157
MN774978.1	1158
MN769659.1	1159
MN771204.1	1160
PP728781.1	1161
MN769231.1	1162
MN769914.1	1163
MN770252.1	1164
MN770302.1	1165
MN770333.1	1166
OK574352.1	1167
MN769564.1	1168
MN771030.1	1169
MN771059.1	1170
MN771145.1	1171
MZ286171.1	1172
MN770297.1	1173
MN770338.1	1174
MN770656.1	1175
MN771350.1	1176
MZ286233.1	1177
KP343819.1	1178
MN769153.1	1179
MZ286077.1	1180
MZ286142.1	1181
MN770061.1	1182
MH649199.1	1183
MN769192.1	1184
MN769395.1	1185
MN769917.1	1186
MN769949.1	1187
MN769951.1	1188
MN770075.1	1189
MN770080.1	1190
MN770556.1	1191
MZ286107.1	1192
MH649183.1	1193
MN769690.1	1194
MN771129.1	1195
MZ286188.1	1196
MN769171.1	1197
MN769268.1	1198
MN769371.1	1199
MN770413.1	1200
MN770457.1	1201
MN770733.1	1202
MN770834.1	1203
MN771110.1	1204
OK574434.1	1205
KP343829.1	1206
MN769788.1	1207
MN770913.1	1208
MN771373.1	1209
MZ285964.1	1210
OK574394.1	1211
MN769884.1	1212
MN770002.1	1213
MN770345.1	1214
MN771454.1	1215
MN770042.1	1216
MN770644.1	1217
MZ286030.1	1218
MZ286260.1	1219
MN769059.1	1220
MN770906.1	1221
MN771161.1	1222
MW455423.1	1223
MN770647.1	1224
MN770815.1	1225
MN771269.1	1226
MW455359.1	1227
MW455443.1	1228
MN771345.1	1229
MW455444.1	1230
MZ286231.1	1231
KP343850.1	1232
MN770527.1	1233
MN770813.1	1234
MN769184.1	1235
MN769483.1	1236
MN770087.1	1237
MN770147.1	1238
MN770238.1	1239
MN770779.1	1240
MN771151.1	1241
MN771248.1	1242
MN774959.1	1243
MZ286134.1	1244
MZ286168.1	1245
MN769763.1	1246
MN769857.1	1247
MN769881.1	1248
MN769911.1	1249
MZ285965.1	1250
MN769298.1	1251
MN769558.1	1252
MN770515.1	1253
MN770649.1	1254
MZ286172.1	1255
MN769533.1	1256
MN769658.1	1257
MN771089.1	1258
MN771244.1	1259
MZ286253.1	1260
MN769143.1	1261
MN769473.1	1262
MN770216.1	1263
MN770218.1	1264
MN770231.1	1265
MN771176.1	1266
MN769340.1	1267
MN769554.1	1268
MN770063.1	1269
MN770092.1	1270
MN770905.1	1271
MN771495.1	1272
MN769382.1	1273
MN769739.1	1274
MN770245.1	1275
MN770320.1	1276
MZ286031.1	1277
MN769051.1	1278
MN769414.1	1279
MN769444.1	1280
MN769708.1	1281
MN770285.1	1282
MN770324.1	1283
MN771295.1	1284
MN771311.1	1285
MK139485.1	1286
MN770097.1	1287
MN770105.1	1288
MW455410.1	1289
MN769597.1	1290
MN769663.1	1291
MN769680.1	1292
MN770040.1	1293
MN770116.1	1294
MN770336.1	1295
MN770459.1	1296
MN771360.1	1297
MN771488.1	1298
MN769224.1	1299
MN769409.1	1300
MN769972.1	1301
MN770403.1	1302
MN770610.1	1303
MN771253.1	1304
KP343851.1	1305
MN769103.1	1306
MN769106.1	1307
MN769212.1	1308
MN769586.1	1309
MN769850.1	1310
MN770279.1	1311
MN770410.1	1312
MN770848.1	1313
MW455363.1	1314
NC_038347.1	1315
MN769454.1	1316
MN769627.1	1317
MN769862.1	1318
MN770137.1	1319
MN770201.1	1320
MN770788.1	1321
MN770860.1	1322
MN771087.1	1323
MN771273.1	1324
MN771453.1	1325
MN769402.1	1326
MN769448.1	1327
MN769774.1	1328
MN770602.1	1329
MN771046.1	1330
MN771472.1	1331
MN769418.1	1332
MN769890.1	1333
MN769918.1	1334
MN770468.1	1335
MN770897.1	1336
MN770961.1	1337
MN771047.1	1338
KP343853.1	1339
MK820646.1	1340
MN770544.1	1341
MN770701.1	1342
MZ286278.1	1343
MN770328.1	1344
MN770557.1	1345
MN770603.1	1346
MN770957.1	1347
MZ286284.1	1348
MN769560.1	1349
MN769670.1	1350
MN770177.1	1351
MZ286163.1	1352
MZ286239.1	1353
KP343830.1	1354
MN769300.1	1355
MN769325.1	1356
MN769432.1	1357
MN769962.1	1358
MN769981.1	1359
MN770019.1	1360
MN770555.1	1361
MN771205.1	1362
MZ286189.1	1363
MH649061.1	1364
MN769125.1	1365
MN769349.1	1366
MN769441.1	1367
MN769712.1	1368
MN770614.1	1369
MN770663.1	1370
MW455372.1	1371
MZ285983.1	1372
MN769330.1	1373
MN769836.1	1374
MN769973.1	1375
MN770995.1	1376
MN771251.1	1377
MN771500.1	1378
OK574402.1	1379
MN769100.1	1380
MN769182.1	1381
MN769246.1	1382
MN769484.1	1383
MN770322.1	1384
MN770406.1	1385
MN770563.1	1386
MN770753.1	1387
MN770915.1	1388
MN771297.1	1389
MN774962.1	1390
MN769110.1	1391
MN769449.1	1392
MN769587.1	1393
MN770415.1	1394
MN770451.1	1395
MN771108.1	1396
MN771263.1	1397
OK574383.1	1398
OK574412.1	1399
MN769244.1	1400
MN769384.1	1401
MN769580.1	1402
MN769590.1	1403
MN769732.1	1404
MN770059.1	1405
MN770537.1	1406
MN770673.1	1407
MN770928.1	1408
MN771348.1	1409
MT506588.1	1410
MZ286212.1	1411
OK574350.1	1412
MN769373.1	1413
MN769606.1	1414
MN769683.1	1415
MN770502.1	1416
MN771134.1	1417
MN771310.1	1418
MN769303.1	1419
MN770283.1	1420
MN770632.1	1421
MN771457.1	1422
OK574439.1	1423
MH649125.1	1424
MN769759.1	1425
MN769910.1	1426
MN769993.1	1427
MN770103.1	1428
MN770149.1	1429
MN770437.1	1430
MN770546.1	1431
MN770706.1	1432
MN770904.1	1433
MN771065.1	1434
MN771243.1	1435
MN771428.1	1436
MT783403.1	1437
MW455364.1	1438
MN769147.1	1439
MN769289.1	1440
MN769863.1	1441
MN771070.1	1442
MN771250.1	1443
MN774971.1	1444
MN769493.1	1445
MN769940.1	1446
MN770331.1	1447
MN770593.1	1448
MN771162.1	1449
MZ286151.1	1450
MH649189.1	1451
MN769540.1	1452
MN770214.1	1453
MN770859.1	1454
MN770866.1	1455
MN771249.1	1456
MN774958.1	1457
MW455354.1	1458
MZ286044.1	1459
MN769247.1	1460
MN769447.1	1461
MN769482.1	1462
MN769513.1	1463
MN770362.1	1464
MN770683.1	1465
MN769214.1	1466
MN769905.1	1467
MN770399.1	1468
MN771093.1	1469
MN771119.1	1470
MN771387.1	1471
MN774960.1	1472
MH649224.1	1473
MN769358.1	1474
MN769492.1	1475
MN769930.1	1476
MN769974.1	1477
MN770153.1	1478
MN770347.1	1479
MN770360.1	1480
MN771339.1	1481
MN769074.1	1482
MN769200.1	1483
MN769396.1	1484
MN769459.1	1485
MN769682.1	1486
MN770808.1	1487
MN771013.1	1488
MN771260.1	1489
MZ286243.1	1490
MN769032.1	1491
MN769292.1	1492
MN769552.1	1493
MN769562.1	1494
MN769667.1	1495
MN770009.1	1496
MN770024.1	1497
MN770119.1	1498
MN770464.1	1499
MN770790.1	1500
MN771092.1	1501
MZ286045.1	1502
MZ286111.1	1503
MZ286292.1	1504
MN769625.1	1505
MN770795.1	1506
MN770914.1	1507
MN769367.1	1508
MN769390.1	1509
MN769617.1	1510
MN770234.1	1511
MN770384.1	1512
MN770760.1	1513
MW455360.1	1514
NC_038345.1	1515
MN770711.1	1516
MN770861.1	1517
MN769251.1	1518
MN769561.1	1519
MN769806.1	1520
MN769969.1	1521
MN771183.1	1522
MN771410.1	1523
MH649062.1	1524
MN769293.1	1525
MN769614.1	1526
MN770140.1	1527
MN770421.1	1528
MN770607.1	1529
MN770662.1	1530
MN771281.1	1531
MN769180.1	1532
MN769346.1	1533
MN769601.1	1534
MN769742.1	1535
MN769837.1	1536
MN770364.1	1537
MN771431.1	1538
MN769037.1	1539
MN769563.1	1540
MN770351.1	1541
MN771501.1	1542
MN770262.1	1543
MN770761.1	1544
MN770864.1	1545
MN771153.1	1546
MW455437.1	1547
MN769233.1	1548
MN770809.1	1549
MN770835.1	1550
MN771163.1	1551
MZ286190.1	1552
MN769324.1	1553
MN769405.1	1554
MN769426.1	1555
MN770707.1	1556
MN770856.1	1557
MN771112.1	1558
MZ286058.1	1559
MZ286229.1	1560
MZ286244.1	1561
MN769028.1	1562
MN769145.1	1563
MN769772.1	1564
MN770717.1	1565
MN770989.1	1566
MN771312.1	1567
MZ286078.1	1568
MZ286263.1	1569
MN769067.1	1570
MN769154.1	1571
MN769359.1	1572
MN769363.1	1573
MN769523.1	1574
MN770191.1	1575
MN770371.1	1576
MN770375.1	1577
MN771006.1	1578
MN771063.1	1579
MN771083.1	1580
MN769068.1	1581
MN769318.1	1582
MN769424.1	1583
MN770420.1	1584
MN770509.1	1585
MN770894.1	1586
MN771366.1	1587
MZ286234.1	1588
MZ286237.1	1589
MZ286276.1	1590
OR148954.1	1591
MN769107.1	1592
MN769269.1	1593
MN769465.1	1594
MN769852.1	1595
MN769901.1	1596
MN769931.1	1597
MN770869.1	1598
MT157223.1	1599
OK574422.1	1600
MH649040.1	1601
MN769149.1	1602
MN769183.1	1603
MN769782.1	1604
MN770123.1	1605
MN770198.1	1606
MN770724.1	1607
MW455445.1	1608
MN769297.1	1609
MN770608.1	1610
MN770895.1	1611
MN770933.1	1612
MZ286146.1	1613
MN769565.1	1614
MN769730.1	1615
MN770660.1	1616
MN771374.1	1617
MN771423.1	1618
MZ285984.1	1619
MN769084.1	1620
MN769805.1	1621
MN770535.1	1622
MN770598.1	1623
MN770822.1	1624
MN771146.1	1625
MZ286032.1	1626
MZ286088.1	1627
NC_038346.1	1628
MN769221.1	1629
MN769335.1	1630
MN769461.1	1631
MN770503.1	1632
MN769738.1	1633
MN769747.1	1634
MN770875.1	1635
MN771097.1	1636
MN771199.1	1637
MN771376.1	1638
MN771459.1	1639
OZ258707.1	1640
OZ258919.1	1641
MH648962.1	1642
MN769304.1	1643
MN771098.1	1644
MN771104.1	1645
MN771279.1	1646
MN769656.1	1647
MN770134.1	1648
MN770352.1	1649
MN770919.1	1650
MN771056.1	1651
MN771239.1	1652
MN771352.1	1653
MZ285985.1	1654
MN770067.1	1655
MN770106.1	1656
MN774967.1	1657
MW455409.1	1658
OK574388.1	1659
MN769323.1	1660
MN769450.1	1661
MN769923.1	1662
MN770053.1	1663
MN770627.1	1664
MN771072.1	1665
MN771511.1	1666
MW455385.1	1667
MN769056.1	1668
MN769273.1	1669
MN769824.1	1670
MN770164.1	1671
MN770414.1	1672
MN771086.1	1673
MN769333.1	1674
MN770077.1	1675
MN770495.1	1676
MN770865.1	1677
MN771009.1	1678
MN771479.1	1679
OK574371.1	1680
OK574414.1	1681
OK574426.1	1682
MN769446.1	1683
MN769860.1	1684
MN770308.1	1685
MZ286240.1	1686
MH649045.1	1687
MN769060.1	1688
MN769515.1	1689
MN769954.1	1690
MN770335.1	1691
MN770419.1	1692
MN771383.1	1693
MN774983.1	1694
MZ286112.1	1695
MZ286219.1	1696
MZ286223.1	1697
AB026930.1	1698
MN769501.1	1699
MN771159.1	1700
MW455428.1	1701
MZ286249.1	1702
OK574410.1	1703
MN769460.1	1704
MN769506.1	1705
MN769941.1	1706
MN770267.1	1707
MN770334.1	1708
MN770695.1	1709
MN771084.1	1710
MW455357.1	1711
MZ286242.1	1712
MZ286280.1	1713
MH649104.1	1714
MN769855.1	1715
MN770416.1	1716
MN771270.1	1717
MN774963.1	1718
OR197588.1	1719
MN769427.1	1720
MN769566.1	1721
MN769611.1	1722
MN769793.1	1723
MN770358.1	1724
MN770401.1	1725
MN770958.1	1726
