object	cluster
MN769526.1	MN769398.1
MZ286052.1	MZ286052.1
MN769477.1	MZ286052.1
MN769261.1	MZ286052.1
MN769603.1	MZ286052.1
MN769286.1	MN769286.1
MN769368.1	MN769286.1
MN769481.1	MN769286.1
MN769697.1	MN769286.1
MN771169.1	MN771169.1
MN770639.1	MN771169.1
MN770976.1	MN771169.1
MN771007.1	MN771169.1
MN770501.1	MN770501.1
MN770611.1	MN770501.1
MN770742.1	MN770501.1
MN771368.1	MN770501.1
MN771246.1	MN771246.1
MN771267.1	MN771246.1
MN771463.1	MN771246.1
MN770545.1	MN771246.1
MN770428.1	MN770428.1
MN770980.1	MN770428.1
MN770997.1	MN770428.1
MN770950.1	MN770428.1
MH017563.1	MH017563.1
MH017564.1	MH017563.1
MH017565.1	MH017563.1
NC_076234.1	MH017563.1
MH017566.1	MH017566.1
MH017567.1	MH017566.1
MH017568.1	MH017566.1
MH017569.1	MH017566.1
MN769546.1	MN769546.1
MN770274.1	MN769546.1
MN770276.1	MN769546.1
MN770261.1	MN769546.1
MN770405.1	MN770405.1
MN770619.1	MN770405.1
MN770741.1	MN770405.1
MN770771.1	MN770405.1
OZ258713.1	OZ258713.1
OZ258925.1	OZ258713.1
OZ258711.1	OZ258713.1
OZ258923.1	OZ258713.1
MN769438.1	MN769438.1
MN769799.1	MN769438.1
MN769307.1	MN769438.1
MN769548.1	MN769438.1
MN770812.1	MN770812.1
MN770840.1	MN770812.1
MN770969.1	MN770812.1
MN770578.1	MN770812.1
MN771123.1	MN771123.1
MN771160.1	MN771123.1
MN771188.1	MN771123.1
MN770326.1	MN771123.1
MN770273.1	MN770273.1
MN770820.1	MN770273.1
MN770818.1	MN770273.1
MN770263.1	MN770273.1
MN770962.1	MN770962.1
MN770641.1	MN770962.1
MN770548.1	MN770962.1
MN770625.1	MN770962.1
MN770907.1	MN770907.1
MN771469.1	MN770907.1
MN770712.1	MN770907.1
MN770699.1	MN770907.1
MZ286070.1	MZ286070.1
MZ286016.1	MZ286070.1
MZ286077.1	MZ286070.1
MH017583.1	MH017583.1
MH017584.1	MH017583.1
MH017585.1	MH017583.1
MT501648.1	MT501648.1
MT501645.1	MT501648.1
MT501652.1	MT501648.1
MW455448.1	MW455448.1
MW455370.1	MW455448.1
MZ286129.1	MW455448.1
MZ286038.1	MZ286038.1
MZ285970.1	MZ286038.1
MH648908.1	MZ286038.1
OZ258670.1	OZ258670.1
OZ258882.1	OZ258670.1
MW455360.1	OZ258670.1
MW455439.1	MW455439.1
MW455433.1	MW455439.1
MZ286045.1	MW455439.1
MT501646.1	MT501646.1
MT501653.1	MT501646.1
MT501649.1	MT501646.1
MN765199.1	MN765199.1
OZ258730.1	MN765199.1
OZ258942.1	MN765199.1
MZ285992.1	MZ285992.1
MZ285980.1	MZ285992.1
MH649008.1	MZ285992.1
MZ286220.1	MZ286220.1
MZ286211.1	MZ286220.1
MZ285965.1	MZ286220.1
MZ286158.1	MZ286158.1
MH649208.1	MZ286158.1
MW455404.1	MZ286158.1
AB290918.1	AB290918.1
AY622908.1	AB290918.1
NC_007013.1	AB290918.1
OZ258705.1	OZ258705.1
OZ258917.1	OZ258705.1
MN774982.1	OZ258705.1
MH649223.1	MH649223.1
MN771078.1	MH649223.1
MN771100.1	MH649223.1
MW455390.1	MW455390.1
MW455447.1	MW455390.1
MZ286119.1	MW455390.1
MW455434.1	MW455434.1
MZ286261.1	MW455434.1
NC_038347.1	MW455434.1
MN774984.1	MN774984.1
MN774957.1	MN774984.1
MN774983.1	MN774984.1
MN770541.1	MN770541.1
MN770158.1	MN770541.1
MN771487.1	MN770541.1
MN769035.1	MN769035.1
MN769115.1	MN769035.1
MN769777.1	MN769035.1
MN770983.1	MN770983.1
MN771012.1	MN770983.1
MN771107.1	MN770983.1
MN769209.1	MN769209.1
MN769343.1	MN769209.1
MN771482.1	MN769209.1
OZ258716.1	OZ258716.1
OZ258928.1	OZ258716.1
MN769771.1	OZ258716.1
MN770199.1	MN770199.1
MN770883.1	MN770199.1
MN770891.1	MN770199.1
MN769507.1	MN769507.1
MN769657.1	MN769507.1
MN770306.1	MN769507.1
MN770049.1	MN770049.1
MN771380.1	MN770049.1
MN770035.1	MN770049.1
MN770750.1	MN770750.1
MN771241.1	MN770750.1
MN771274.1	MN770750.1
MN769241.1	MN769241.1
MN769698.1	MN769241.1
MN769787.1	MN769241.1
MN769600.1	MN769600.1
MN769769.1	MN769600.1
MN771126.1	MN769600.1
MN769042.1	MN769042.1
MN769717.1	MN769042.1
MN769250.1	MN769042.1
MN769425.1	MN769425.1
MN771058.1	MN769425.1
MN769255.1	MN769425.1
MN769351.1	MN769351.1
MN769364.1	MN769351.1
MN769468.1	MN769351.1
MN769705.1	MN769705.1
MN769290.1	MN769705.1
MN769784.1	MN769705.1
MN770202.1	MN770202.1
MN770208.1	MN770202.1
MN770188.1	MN770202.1
MN770305.1	MN770305.1
MN769285.1	MN770305.1
MN771187.1	MN770305.1
MN771180.1	MN771180.1
MN770517.1	MN771180.1
MN771090.1	MN771180.1
MN771045.1	MN771045.1
MN771207.1	MN771045.1
MN771309.1	MN771045.1
MN769404.1	MN769404.1
MN771413.1	MN769404.1
MN771049.1	MN769404.1
MN769789.1	MN769789.1
MN769170.1	MN769789.1
MN769703.1	MN769789.1
MN770190.1	MN770190.1
MN771109.1	MN770190.1
MN771196.1	MN770190.1
MN769585.1	MN769585.1
MN769326.1	MN769585.1
MN769511.1	MN769585.1
MN769407.1	MN769407.1
MN770296.1	MN769407.1
MN770292.1	MN769407.1
MN769188.1	MN769188.1
MN769195.1	MN769188.1
MN769531.1	MN769188.1
MN769864.1	MN769864.1
MN769413.1	MN769864.1
MN769588.1	MN769864.1
MN770080.1	MN770080.1
MN770076.1	MN770080.1
MN770113.1	MN770080.1
MN769690.1	MN769690.1
MN769268.1	MN769690.1
MN769371.1	MN769690.1
MN769904.1	MN769904.1
MN769848.1	MN769904.1
MN769884.1	MN769904.1
MN769057.1	MN769057.1
MN769422.1	MN769057.1
MN769628.1	MN769057.1
MN769369.1	MN769369.1
MN769786.1	MN769369.1
MN770315.1	MN769369.1
MN769926.1	MN769926.1
MN769946.1	MN769926.1
MN770008.1	MN769926.1
MN769118.1	MN769118.1
MN769121.1	MN769118.1
MN769654.1	MN769118.1
MN770813.1	MN770813.1
MN770852.1	MN770813.1
MN770923.1	MN770813.1
MN769832.1	MN769832.1
MN769833.1	MN769832.1
MN769834.1	MN769832.1
MN770193.1	MN770193.1
MN770195.1	MN770193.1
MN770745.1	MN770193.1
MN770779.1	MN770779.1
MN770100.1	MN770779.1
MN770251.1	MN770779.1
MN770213.1	MN770213.1
MN769220.1	MN770213.1
MN769341.1	MN770213.1
MN770342.1	MN770342.1
MN770586.1	MN770342.1
MN770777.1	MN770342.1
MN771359.1	MN771359.1
MN770381.1	MN771359.1
MN770388.1	MN771359.1
MN771208.1	MN771208.1
MN771210.1	MN771208.1
MN771209.1	MN771208.1
MN769583.1	MN769583.1
MN770225.1	MN769583.1
MN769385.1	MN769583.1
MN769051.1	MN769051.1
MN769444.1	MN769051.1
MN769708.1	MN769051.1
MN769089.1	MN769089.1
MN769122.1	MN769089.1
MN769803.1	MN769089.1
MN770056.1	MN770056.1
MN769411.1	MN770056.1
MN769820.1	MN770056.1
JX134046.1	JX134046.1
NC_076131.1	JX134046.1
MN770294.1	JX134046.1
MN770543.1	MN770543.1
MN770679.1	MN770543.1
MN770775.1	MN770543.1
MN769372.1	MN769372.1
MN769640.1	MN769372.1
MN770180.1	MN769372.1
MN769722.1	MN769722.1
MN770074.1	MN769722.1
MN769254.1	MN769722.1
MN769344.1	MN769344.1
MN769489.1	MN769344.1
MN770961.1	MN769344.1
MN771111.1	MN771111.1
MN771157.1	MN771111.1
MN771164.1	MN771111.1
MN771232.1	MN771232.1
MN771292.1	MN771232.1
MN770534.1	MN771232.1
MN769083.1	MN769083.1
MN769176.1	MN769083.1
MN769754.1	MN769083.1
MN769642.1	MN769642.1
MN769232.1	MN769642.1
MN770052.1	MN769642.1
MN770776.1	MN770776.1
MN769623.1	MN770776.1
MN770929.1	MN770776.1
MZ286278.1	MZ286278.1
MN770689.1	MZ286278.1
MN770454.1	MZ286278.1
MN770250.1	MN770250.1
MN770275.1	MN770250.1
MN771053.1	MN770250.1
MN770456.1	MN770456.1
MN770281.1	MN770456.1
MN771101.1	MN770456.1
MN769052.1	MN769052.1
MN769486.1	MN769052.1
MN769609.1	MN769052.1
MN769958.1	MN769958.1
MN770007.1	MN769958.1
MN770504.1	MN769958.1
MN769692.1	MN769692.1
MN769725.1	MN769692.1
MN770139.1	MN769692.1
MN771256.1	MN771256.1
MN770664.1	MN771256.1
MN770857.1	MN771256.1
MN769991.1	MN769991.1
MN770253.1	MN769991.1
MN770055.1	MN769991.1
MN770485.1	MN770485.1
MN770591.1	MN770485.1
MN770675.1	MN770485.1
MN770569.1	MN770569.1
MN770596.1	MN770569.1
MN770654.1	MN770569.1
MN771173.1	MN771173.1
MN770462.1	MN771173.1
MN770798.1	MN771173.1
MN771276.1	MN771276.1
MN771225.1	MN771276.1
MN771015.1	MN771276.1
MN769141.1	MN769141.1
MN769759.1	MN769141.1
MN769421.1	MN769141.1
MN769838.1	MN769838.1
MN769866.1	MN769838.1
MN769879.1	MN769838.1
MN770585.1	MN770585.1
MN770616.1	MN770585.1
MN770674.1	MN770585.1
MH017554.1	MH017554.1
MH017555.1	MH017554.1
MH017553.1	MH017554.1
MN770877.1	MN770877.1
MN771035.1	MN770877.1
MN771234.1	MN770877.1
MZ286048.1	MZ286048.1
MN770645.1	MZ286048.1
MN770731.1	MZ286048.1
MN770119.1	MN770119.1
MN771306.1	MN770119.1
MN770561.1	MN770119.1
MN770244.1	MN770244.1
MN770268.1	MN770244.1
MN770633.1	MN770244.1
MN770224.1	MN770224.1
MN770226.1	MN770224.1
MN770215.1	MN770224.1
MN769314.1	MN769314.1
MN769715.1	MN769314.1
MN769989.1	MN769314.1
MN769584.1	MN769584.1
MN769054.1	MN769584.1
MN769081.1	MN769584.1
MN771304.1	MN771304.1
MN771308.1	MN771304.1
MN770951.1	MN771304.1
MN769544.1	MN769544.1
MN769765.1	MN769544.1
MN770574.1	MN769544.1
MN769701.1	MN769701.1
MN771484.1	MN769701.1
MN771417.1	MN769701.1
MN770017.1	MN770017.1
MN770964.1	MN770017.1
MN771000.1	MN770017.1
MN770433.1	MN770433.1
MN771037.1	MN770433.1
MN770934.1	MN770433.1
MN771366.1	MN771366.1
MN771336.1	MN771366.1
MN771337.1	MN771366.1
MN770484.1	MN770484.1
MN770491.1	MN770484.1
MN770628.1	MN770484.1
MN770026.1	MN770026.1
MN769875.1	MN770026.1
MN769932.1	MN770026.1
MN770330.1	MN770330.1
MN770825.1	MN770330.1
MN770955.1	MN770330.1
MN770973.1	MN770973.1
MN770975.1	MN770973.1
MN770978.1	MN770973.1
MN770807.1	MN770807.1
MN770810.1	MN770807.1
MN770845.1	MN770807.1
MN770317.1	MN770317.1
MN770471.1	MN770317.1
MN770974.1	MN770317.1
MN770154.1	MN770154.1
MN770580.1	MN770154.1
MN770981.1	MN770154.1
MN770627.1	MN770627.1
MN770048.1	MN770627.1
MN770117.1	MN770627.1
MN770164.1	MN770164.1
MN770414.1	MN770164.1
MN770358.1	MN770164.1
MN769854.1	MN769854.1
MN769865.1	MN769854.1
MN770023.1	MN769854.1
MN770246.1	MN770246.1
MN771052.1	MN770246.1
MN771062.1	MN770246.1
MN769446.1	MN769446.1
MN771462.1	MN769446.1
MN769530.1	MN769446.1
MN771294.1	MN771294.1
MN770847.1	MN771294.1
MN771313.1	MN771294.1
MN771305.1	MN771305.1
MN771307.1	MN771305.1
MN770816.1	MN771305.1
MN770836.1	MN770836.1
MN770838.1	MN770836.1
MN770843.1	MN770836.1
MN770470.1	MN770470.1
MN770524.1	MN770470.1
MN770764.1	MN770470.1
KF764701.1	KF764701.1
KF764702.1	KF764701.1
NC_076135.1	KF764701.1
MN769305.1	MN769305.1
MN769168.1	MN769305.1
MN769610.1	MN769305.1
MN769260.1	MN769260.1
MN769498.1	MN769260.1
MN769677.1	MN769260.1
MN769662.1	MN769662.1
MN769751.1	MN769662.1
MN769430.1	MN769662.1
MN769365.1	MN769365.1
MN771492.1	MN769365.1
MN769479.1	MN769365.1
MN771220.1	MN771220.1
MN771245.1	MN771220.1
MN770141.1	MN771220.1
MN771444.1	MN771444.1
MN769030.1	MN771444.1
MN769287.1	MN771444.1
MN770093.1	MN770093.1
MN770120.1	MN770093.1
MN769624.1	MN770093.1
MN770108.1	MN770108.1
MN770043.1	MN770108.1
MN770090.1	MN770108.1
MW455411.1	MW455411.1
MZ286227.1	MW455411.1
MZ286283.1	MW455411.1
MN770086.1	MN770086.1
MN769049.1	MN770086.1
MN769152.1	MN770086.1
MN770233.1	MN770233.1
MN770221.1	MN770233.1
MN770222.1	MN770233.1
MN770418.1	MN770418.1
MN770423.1	MN770418.1
MN770879.1	MN770418.1
MN770789.1	MN770789.1
MN770941.1	MN770789.1
MN770494.1	MN770789.1
MN769070.1	MN769070.1
MN769133.1	MN769070.1
MN769534.1	MN769070.1
MN769737.1	MN769737.1
MN771509.1	MN769737.1
MN770806.1	MN769737.1
MZ286291.1	MZ286291.1
MN770115.1	MZ286291.1
MN770070.1	MZ286291.1
MN771443.1	MN771443.1
MN771477.1	MN771443.1
MN771507.1	MN771443.1
MN769259.1	MN769259.1
MN769334.1	MN769259.1
MN769778.1	MN769259.1
MN769228.1	MN769228.1
MN770073.1	MN769228.1
MN770126.1	MN769228.1
MN769383.1	MN769383.1
MN769704.1	MN769383.1
MN771010.1	MN769383.1
MN769719.1	MN769719.1
MN770487.1	MN769719.1
MN770095.1	MN769719.1
MN771141.1	MN771141.1
MN770496.1	MN771141.1
MN770824.1	MN771141.1
MN770452.1	MN770452.1
MN770566.1	MN770452.1
MN770803.1	MN770452.1
MN770478.1	MN770478.1
MN770621.1	MN770478.1
MN770744.1	MN770478.1
MN769463.1	MN769463.1
MN771414.1	MN769463.1
MN771451.1	MN769463.1
OZ258672.1	OZ258672.1
OZ258884.1	OZ258672.1
AY823989.1	AY823989.1
OP168886.1	AY823989.1
MH649256.1	MH649256.1
MZ286078.1	MH649256.1
MH017577.1	MH017577.1
MH017578.1	MH017577.1
OZ258652.1	OZ258652.1
OZ258864.1	OZ258652.1
MW455389.1	MW455389.1
MZ286010.1	MW455389.1
MZ286037.1	MZ286037.1
MW455376.1	MZ286037.1
MZ286209.1	MZ286209.1
MZ285981.1	MZ286209.1
OZ258750.1	OZ258750.1
OZ258962.1	OZ258750.1
MH649158.1	MH649158.1
MH649169.1	MH649158.1
PP374835.1	PP374835.1
PP374836.1	PP374835.1
OZ258700.1	OZ258700.1
OZ258912.1	OZ258700.1
MW679006.1	MW679006.1
MW455374.1	MW679006.1
OZ258692.1	OZ258692.1
OZ258904.1	OZ258692.1
PP374834.1	PP374834.1
PP374833.1	PP374834.1
MW455432.1	MW455432.1
MW455441.1	MW455432.1
OZ258664.1	OZ258664.1
OZ258876.1	OZ258664.1
OZ258799.1	OZ258799.1
OZ259011.1	OZ258799.1
OZ258660.1	OZ258660.1
OZ258872.1	OZ258660.1
MH648913.1	MH648913.1
MH649143.1	MH648913.1
OZ258693.1	OZ258693.1
OZ258905.1	OZ258693.1
OZ258742.1	OZ258742.1
OZ258954.1	OZ258742.1
MH649070.1	MH649070.1
MZ286103.1	MH649070.1
OZ258632.1	OZ258632.1
OZ258844.1	OZ258632.1
MZ286152.1	MZ286152.1
MW455350.1	MZ286152.1
LC385662.1	LC385662.1
LC385663.1	LC385662.1
OZ258803.1	OZ258803.1
OZ259015.1	OZ258803.1
MZ286098.1	MZ286098.1
MW455372.1	MZ286098.1
MN768562.1	MN768562.1
MN768567.1	MN768562.1
MZ286006.1	MZ286006.1
MH649203.1	MZ286006.1
MZ286128.1	MZ286128.1
MZ286073.1	MZ286128.1
JN980171.1	JN980171.1
MZ286126.1	JN980171.1
MZ286008.1	MZ286008.1
MW455367.1	MZ286008.1
MZ286184.1	MZ286184.1
MW455353.1	MZ286184.1
MN765195.1	MN765195.1
MW455379.1	MN765195.1
MZ286057.1	MZ286057.1
MW455355.1	MZ286057.1
MW455347.1	MW455347.1
MW455449.1	MW455347.1
OZ258675.1	OZ258675.1
OZ258887.1	OZ258675.1
OZ258719.1	OZ258719.1
OZ258931.1	OZ258719.1
MZ286061.1	MZ286061.1
MZ286030.1	MZ286061.1
AB290919.1	AB290919.1
NC_014093.1	AB290919.1
OP549859.1	OP549859.1
MZ286189.1	OP549859.1
AB290917.1	AB290917.1
NC_009225.1	AB290917.1
MW455387.1	MW455387.1
MZ286035.1	MW455387.1
AB303564.1	AB303564.1
NC_038360.1	AB303564.1
MN774952.1	MN774952.1
MN774960.1	MN774952.1
AB303558.1	AB303558.1
NC_038355.1	AB303558.1
AB303566.1	AB303566.1
NC_038361.1	AB303566.1
MZ285962.1	MZ285962.1
MW455412.1	MZ285962.1
MW455380.1	MW455380.1
MZ285975.1	MW455380.1
AB303552.1	AB303552.1
NC_038352.1	AB303552.1
AB303553.1	AB303553.1
NC_038353.1	AB303553.1
AB303561.1	AB303561.1
NC_038358.1	AB303561.1
AB303554.1	AB303554.1
NC_038354.1	AB303554.1
AB303559.1	AB303559.1
NC_038356.1	AB303559.1
MZ286043.1	MZ286043.1
MW455437.1	MZ286043.1
MN774942.1	MN774942.1
MN774979.1	MN774942.1
AB303560.1	AB303560.1
NC_038357.1	AB303560.1
MZ286025.1	MZ286025.1
MH649099.1	MZ286025.1
MZ286011.1	MZ286011.1
MH648932.1	MZ286011.1
MZ286218.1	MZ286218.1
MZ286146.1	MZ286218.1
OZ258816.1	OZ258816.1
OZ259028.1	OZ258816.1
MW455375.1	MW455375.1
MW455443.1	MW455375.1
OZ258698.1	OZ258698.1
OZ258910.1	OZ258698.1
KP343860.1	KP343860.1
KP343861.1	KP343860.1
MW455397.1	MW455397.1
MZ286135.1	MW455397.1
MN770112.1	MN770112.1
MN770886.1	MN770112.1
MN774928.1	MN774928.1
MN774931.1	MN774928.1
MN774945.1	MN774945.1
MN774946.1	MN774945.1
MN769266.1	MN769266.1
MN771473.1	MN769266.1
MN771221.1	MN771221.1
MN771250.1	MN771221.1
MN771181.1	MN771181.1
MN771105.1	MN771181.1
MN769201.1	MN769201.1
MN769685.1	MN769201.1
MN769574.1	MN769574.1
MN769880.1	MN769574.1
MN769549.1	MN769549.1
MN769714.1	MN769549.1
MW455419.1	MW455419.1
MZ286251.1	MW455419.1
MN770060.1	MN770060.1
MN770042.1	MN770060.1
MN770393.1	MN770393.1
MN771407.1	MN770393.1
MN770349.1	MN770349.1
MN770640.1	MN770349.1
MZ285979.1	MZ285979.1
MZ285972.1	MZ285979.1
MN769321.1	MN769321.1
MN769469.1	MN769321.1
MN770670.1	MN770670.1
MN771179.1	MN770670.1
MN769077.1	MN769077.1
MN771085.1	MN769077.1
MN771048.1	MN771048.1
MN771331.1	MN771048.1
MN770426.1	MN770426.1
MN771198.1	MN770426.1
MN771027.1	MN771027.1
MN771034.1	MN771027.1
MN769968.1	MN769968.1
MN769847.1	MN769968.1
MZ286279.1	MZ286279.1
OK574409.1	MZ286279.1
MN769045.1	MN769045.1
MN771488.1	MN769045.1
MN769746.1	MN769746.1
MN769822.1	MN769746.1
MN770051.1	MN770051.1
MN771131.1	MN770051.1
MN770307.1	MN770307.1
MN771190.1	MN770307.1
MN770998.1	MN770998.1
MN769174.1	MN770998.1
OZ258724.1	OZ258724.1
OZ258936.1	OZ258724.1
OZ258797.1	OZ258797.1
OZ259009.1	OZ258797.1
MN771499.1	MN771499.1
MN771194.1	MN771499.1
MN771405.1	MN771405.1
MN770372.1	MN771405.1
MN770630.1	MN770630.1
MN771200.1	MN770630.1
MN770862.1	MN770862.1
MN771033.1	MN770862.1
OZ258721.1	OZ258721.1
OZ258933.1	OZ258721.1
MN769128.1	MN769128.1
MN769491.1	MN769128.1
MN769927.1	MN769927.1
MN769955.1	MN769927.1
MN770037.1	MN770037.1
MN770038.1	MN770037.1
MN771168.1	MN771168.1
MN771191.1	MN771168.1
OZ258748.1	OZ258748.1
OZ258960.1	OZ258748.1
MN770301.1	MN770301.1
MN771189.1	MN770301.1
KY856742.1	KY856742.1
NC_076166.1	KY856742.1
MN770700.1	MN770700.1
MN771211.1	MN770700.1
MN769041.1	MN769041.1
MN769752.1	MN769041.1
MN770127.1	MN770127.1
MN770156.1	MN770127.1
MN770821.1	MN770821.1
MN769988.1	MN770821.1
MN769457.1	MN769457.1
MN770325.1	MN769457.1
MN770581.1	MN770581.1
MN771434.1	MN770581.1
OZ258807.1	OZ258807.1
OZ259019.1	OZ258807.1
MN770185.1	MN770185.1
MN770192.1	MN770185.1
KX810064.1	KX810064.1
NC_076156.1	KX810064.1
MN770382.1	MN770382.1
MN770536.1	MN770382.1
MN769153.1	MN769153.1
MN770948.1	MN769153.1
MN770507.1	MN770507.1
MN770871.1	MN770507.1
MN770849.1	MN770849.1
MN770851.1	MN770849.1
MN771416.1	MN771416.1
MN769723.1	MN771416.1
OZ258778.1	OZ258778.1
OZ258990.1	OZ258778.1
MN769519.1	MN769519.1
MN770313.1	MN769519.1
MN769818.1	MN769818.1
MN769644.1	MN769818.1
MN771043.1	MN771043.1
MN771227.1	MN771043.1
MN770227.1	MN770227.1
MN769242.1	MN770227.1
MN770601.1	MN770601.1
MN770704.1	MN770601.1
OZ258739.1	OZ258739.1
OZ258951.1	OZ258739.1
MN769159.1	MN769159.1
MN769099.1	MN769159.1
MN771395.1	MN771395.1
MN769194.1	MN771395.1
MN770345.1	MN770345.1
MN771454.1	MN770345.1
MN769983.1	MN769983.1
MN771385.1	MN769983.1
MN770508.1	MN770508.1
MN770528.1	MN770508.1
OZ258798.1	OZ258798.1
OZ259010.1	OZ258798.1
MN769348.1	MN769348.1
MN771506.1	MN769348.1
MN769206.1	MN769206.1
MN769063.1	MN769206.1
MW455444.1	MW455444.1
MZ286235.1	MW455444.1
MN769181.1	MN769181.1
MN769271.1	MN769181.1
MN769282.1	MN769282.1
MN769634.1	MN769282.1
MN770379.1	MN770379.1
MN771449.1	MN770379.1
MN770425.1	MN770425.1
MN771201.1	MN770425.1
MN770863.1	MN770863.1
MN770855.1	MN770863.1
MN769559.1	MN769559.1
MN769157.1	MN769559.1
MN769950.1	MN769950.1
MN769995.1	MN769950.1
MN770323.1	MN770323.1
MN771011.1	MN770323.1
MN770346.1	MN770346.1
MN770376.1	MN770346.1
MN770990.1	MN770990.1
MN771118.1	MN770990.1
MN769123.1	MN769123.1
MN769689.1	MN769123.1
MN769234.1	MN769234.1
MN770183.1	MN769234.1
MN769238.1	MN769238.1
MN769431.1	MN769238.1
MN770232.1	MN770232.1
MN771071.1	MN770232.1
MN771495.1	MN771495.1
MN770245.1	MN771495.1
MN771514.1	MN771514.1
MN771203.1	MN771514.1
MN769414.1	MN769414.1
MN771295.1	MN769414.1
MN769694.1	MN769694.1
MN769744.1	MN769694.1
MN770293.1	MN770293.1
MN770688.1	MN770293.1
MN770590.1	MN770590.1
MN770605.1	MN770590.1
MN770040.1	MN770040.1
MN770116.1	MN770040.1
MN770740.1	MN770740.1
MN770949.1	MN770740.1
MN770403.1	MN770403.1
MN770931.1	MN770403.1
JX134044.1	JX134044.1
NC_020498.1	JX134044.1
MN769475.1	MN769475.1
MN771458.1	MN769475.1
MN769586.1	MN769586.1
MN771084.1	MN769586.1
MN771231.1	MN771231.1
MN771216.1	MN771231.1
MN769676.1	MN769676.1
MN770068.1	MN769676.1
MN770897.1	MN770897.1
MN771047.1	MN770897.1
AB041962.1	AB041962.1
NC_014089.1	AB041962.1
MN769172.1	MN769172.1
MN769487.1	MN769172.1
MN769173.1	MN769173.1
MN769819.1	MN769173.1
MN769928.1	MN769928.1
MN770096.1	MN769928.1
MN770701.1	MN770701.1
MN770557.1	MN770701.1
MN771081.1	MN771081.1
MN770289.1	MN771081.1
OZ258728.1	OZ258728.1
OZ258940.1	OZ258728.1
OZ258775.1	OZ258775.1
OZ258987.1	OZ258775.1
OZ258809.1	OZ258809.1
OZ259021.1	OZ258809.1
MK212031.1	MK212031.1
NC_076339.1	MK212031.1
MN770145.1	MN770145.1
MN770152.1	MN770145.1
MN770800.1	MN770800.1
MN770802.1	MN770800.1
MN770181.1	MN770181.1
MN770572.1	MN770181.1
MN770844.1	MN770844.1
MN771172.1	MN770844.1
MN769281.1	MN769281.1
MN769518.1	MN769281.1
MN769432.1	MN769432.1
MN769712.1	MN769432.1
MN770631.1	MN770631.1
MN770730.1	MN770631.1
MN770876.1	MN770876.1
MN770752.1	MN770876.1
MN770687.1	MN770687.1
MN770339.1	MN770687.1
OZ258725.1	OZ258725.1
OZ258937.1	OZ258725.1
MN769316.1	MN769316.1
MN771475.1	MN769316.1
MN770563.1	MN770563.1
MN770399.1	MN770563.1
MN770783.1	MN770783.1
MN771388.1	MN770783.1
OZ258793.1	OZ258793.1
OZ259005.1	OZ258793.1
MN770062.1	MN770062.1
MN770612.1	MN770062.1
MN770366.1	MN770366.1
MN770412.1	MN770366.1
MN770737.1	MN770737.1
MN770854.1	MN770737.1
MN770792.1	MN770792.1
MN771202.1	MN770792.1
MN771108.1	MN771108.1
MN771143.1	MN771108.1
OZ258790.1	OZ258790.1
OZ259002.1	OZ258790.1
MN769136.1	MN769136.1
MN769275.1	MN769136.1
MN769244.1	MN769244.1
MN769590.1	MN769244.1
MN769337.1	MN769337.1
MN769322.1	MN769337.1
MN769891.1	MN769891.1
MN769929.1	MN769891.1
MN769440.1	MN769440.1
MN769240.1	MN769440.1
MN769606.1	MN769606.1
MN769683.1	MN769606.1
MN770538.1	MN770538.1
MN770583.1	MN770538.1
MN769166.1	MN769166.1
MN769167.1	MN769166.1
MN771282.1	MN771282.1
MN771285.1	MN771282.1
MZ286288.1	MZ286288.1
MN771478.1	MZ286288.1
AB026929.1	AB026929.1
NC_014095.1	AB026929.1
MN770220.1	MN770220.1
MN770223.1	MN770220.1
MN770437.1	MN770437.1
MN769493.1	MN770437.1
MN770624.1	MN770624.1
MN770691.1	MN770624.1
MN770554.1	MN770554.1
MN770348.1	MN770554.1
MN771154.1	MN771154.1
MN770474.1	MN771154.1
MN769842.1	MN769842.1
MN769902.1	MN769842.1
OZ258714.1	OZ258714.1
OZ258926.1	OZ258714.1
MN771460.1	MN771460.1
MN771353.1	MN771460.1
MN771421.1	MN771421.1
MN771503.1	MN771421.1
OZ258776.1	OZ258776.1
OZ258988.1	OZ258776.1
MN769492.1	MN769492.1
MN769396.1	MN769492.1
MN770559.1	MN770559.1
MN770773.1	MN770559.1
MN771013.1	MN771013.1
MN771260.1	MN771013.1
MN771445.1	MN771445.1
MN771467.1	MN771445.1
MN770109.1	MN770109.1
MN771403.1	MN770109.1
MN770374.1	MN770374.1
MN770387.1	MN770374.1
OZ258729.1	OZ258729.1
OZ258941.1	OZ258729.1
MN771042.1	MN771042.1
MN770942.1	MN771042.1
NC_038345.1	NC_038345.1
MW455357.1	NC_038345.1
MN770046.1	MN770046.1
MN770089.1	MN770046.1
MN769466.1	MN769466.1
MN769132.1	MN769466.1
MN769472.1	MN769472.1
MN769595.1	MN769472.1
MN769257.1	MN769257.1
MN769729.1	MN769257.1
MN771153.1	MN771153.1
MN770835.1	MN771153.1
KY462770.1	KY462770.1
NC_076162.1	KY462770.1
MN769436.1	MN769436.1
MN769529.1	MN769436.1
MN769497.1	MN769497.1
MN769835.1	MN769497.1
MN770143.1	MN770143.1
MN770151.1	MN770143.1
OZ258715.1	OZ258715.1
OZ258927.1	OZ258715.1
MN769028.1	MN769028.1
MN769145.1	MN769028.1
MN770114.1	MN770114.1
MN770039.1	MN770114.1
